Company|^|Reference ID Company|^|Verification Status|^|Verification Number|^|Verification Date|^|Accounting Date for Operational Transaction|^|Cost Center|^|Supplier|^|Trans Detail|^|Line Description|^|Spend Category|^|Purchase Order|^|Trans Status|^|Line Split|^|Line Amount|^|Supplier Contract
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012701"|^|"2025-05-02-07:00"|^|"2025-05-02-07:00"|^|"1760 Craft (WGUC)"|^|"Amazon Web Services, Inc"|^|"04/26/2025 AMAZON MKTPL*EQ9LQ3W 647.48 USD"|^|"Estimated Tax"|^|"Meeting Equipment & Supplies"|^|"PO-100036562"|^|"Approved"|^|"0"|^|"57.52"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012701"|^|"2025-05-02-07:00"|^|"2025-05-02-07:00"|^|"1760 Craft (WGUC)"|^|"Amazon Web Services, Inc"|^|"04/26/2025 AMAZON MKTPL*EQ9LQ3W 647.48 USD"|^|"Regetek Waterproof Hard Case,27 x 20 x 13 Inch, Equipment Rolling Hard Case with Foam/Wheels/Retractable Handle for camera, Drone,tool, electronics,Shockproof, TSA Friendly, Inner 21.6"X 14.6"X10.2 inches"|^|"Meeting Equipment & Supplies"|^|"PO-100036562"|^|"Approved"|^|"0"|^|"259.98"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012701"|^|"2025-05-02-07:00"|^|"2025-05-02-07:00"|^|"1760 Craft (WGUC)"|^|"Amazon Web Services, Inc"|^|"04/26/2025 AMAZON MKTPL*EQ9LQ3W 647.48 USD"|^|"Regetek Waterproof Hard Case, 33 x 21 x 14 Inch, Equipment Case with Wheels/Customizable Foam/Retractable Handle for electronic, tool,cameras, Shockproof,Rolling Hard Case Inner 27.24"x15.6"x11.29 inches"|^|"Meeting Equipment & Supplies"|^|"PO-100036562"|^|"Approved"|^|"0"|^|"329.98"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012701"|^|"2025-05-02-07:00"|^|"2025-05-02-07:00"|^|"1760 Craft (WGUC)"|^|"Amazon Web Services, Inc"|^|"04/19/2025 AMAZON MARK* M367V8Z 259.47 USD"|^|"Estimated Tax"|^|"Meeting Equipment & Supplies"|^|"PO-100036376"|^|"Approved"|^|"0"|^|"23.05"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012701"|^|"2025-05-02-07:00"|^|"2025-05-02-07:00"|^|"1760 Craft (WGUC)"|^|"Amazon Web Services, Inc"|^|"04/19/2025 AMAZON MARK* M367V8Z 259.47 USD"|^|"Condition 1 22" Large Rolling Lockable Hard Storage Case with Foam, Model 300, Waterproof Protective Box for Camera, Tactical, Scientific Gear, Made in USA, 21.84"x13.82"x9" Black"|^|"Meeting Equipment & Supplies"|^|"PO-100036376"|^|"Approved"|^|"0"|^|"195.99"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012701"|^|"2025-05-02-07:00"|^|"2025-05-02-07:00"|^|"1760 Craft (WGUC)"|^|"Amazon Web Services, Inc"|^|"04/19/2025 AMAZON MARK* M367V8Z 259.47 USD"|^|"PURELL PRIME DEFENSE Advanced Hand Sanitizer, 85%, Maximum Strength Formula, 4 fl oz Travel Size Bottles (Pack of 6), 3499-04-EC"|^|"Meeting Equipment & Supplies"|^|"PO-100036376"|^|"Approved"|^|"0"|^|"20.94"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012701"|^|"2025-05-02-07:00"|^|"2025-05-02-07:00"|^|"1760 Craft (WGUC)"|^|"Amazon Web Services, Inc"|^|"04/19/2025 AMAZON MARK* M367V8Z 259.47 USD"|^|"12 Large Plastic Storage Bags, 3 Gallons, Zero BPA, Double Zipper Seal, 3 Mils Thick, Double Layer Carry Handle, 15"x15"x7", Moving, Seasonal, Travel"|^|"Meeting Equipment & Supplies"|^|"PO-100036376"|^|"Approved"|^|"0"|^|"19.49"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012701"|^|"2025-05-02-07:00"|^|"2025-05-02-07:00"|^|"1760 Craft (WGUC)"|^|"Amazon Web Services, Inc"|^|"04/19/2025 AMAZON MKTPL*8N83F4O 438.98 USD"|^|"Estimated Tax"|^|"Meeting Equipment & Supplies"|^|"PO-100036376"|^|"Approved"|^|"0"|^|"39"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012701"|^|"2025-05-02-07:00"|^|"2025-05-02-07:00"|^|"1760 Craft (WGUC)"|^|"Amazon Web Services, Inc"|^|"04/19/2025 AMAZON MKTPL*8N83F4O 438.98 USD"|^|"Regetek Waterproof Rolling Case 44 x 17.5 x 13.5 Inch, with Foam/Wheels/ 3 Large Handles for Camera, Tool, Equipment, Crushproof, Lockable, Transport Roller Hard Case, Inner 40.4" x 13.9" x 10.8 inches"|^|"Meeting Equipment & Supplies"|^|"PO-100036376"|^|"Approved"|^|"0"|^|"399.98"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012729"|^|"2025-05-03-07:00"|^|"2025-05-03-07:00"|^|"1760 Craft (WGUC)"|^|""|^|"04/28/2025 OFFICE DEPOT #2260 1.78 USD"|^|""|^|"Meeting Equipment & Supplies"|^|""|^|"Approved"|^|"0"|^|"1.78"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012729"|^|"2025-05-03-07:00"|^|"2025-05-03-07:00"|^|"1760 Craft (WGUC)"|^|""|^|"04/24/2025 BESTBUYCOM8070538400 174.92 USD"|^|""|^|"Meeting Equipment & Supplies"|^|""|^|"Approved"|^|"0"|^|"174.92"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012729"|^|"2025-05-03-07:00"|^|"2025-05-03-07:00"|^|"1760 Craft (WGUC)"|^|""|^|"04/28/2025 OFFICE DEPOT #2260 110.69 USD"|^|""|^|"Meeting Equipment & Supplies"|^|""|^|"Approved"|^|"0"|^|"110.69"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012729"|^|"2025-05-03-07:00"|^|"2025-05-03-07:00"|^|"1760 Craft (WGUC)"|^|""|^|"04/24/2025 FEDEX OFFICE 8000008 0.46 USD"|^|""|^|"Meeting Equipment & Supplies"|^|""|^|"Approved"|^|"0"|^|"0.46"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012730"|^|"2025-05-05-07:00"|^|"2025-05-05-07:00"|^|"1488 IPM Transformation PM"|^|"Delta Mu Delta Honor Society (Inactive)"|^|"04/29/2025 DELTA 212.01 USD"|^|"IPM: airfare difference for changing Alan's flight"|^|"Airfare & Fees"|^|""|^|"Approved"|^|"0"|^|"212.01"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012730"|^|"2025-05-05-07:00"|^|"2025-05-05-07:00"|^|"1488 IPM Transformation PM"|^|""|^|"04/28/2025 SCHMIDT`S PASTRY COT 6.10 USD"|^|"IPM: GF treat for birthday party"|^|"Employee Relations and Recognition"|^|""|^|"Approved"|^|"0"|^|"6.1"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012730"|^|"2025-05-05-07:00"|^|"2025-05-05-07:00"|^|"1488 IPM Transformation PM"|^|""|^|"04/29/2025 TST* MARIE CALLENDER 79.52 USD"|^|"IPM: pies for Marcus' birthday"|^|"Employee Relations and Recognition"|^|""|^|"Approved"|^|"0"|^|"79.52"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012730"|^|"2025-05-05-07:00"|^|"2025-05-05-07:00"|^|"1488 IPM Transformation PM"|^|""|^|"04/30/2025 VENETIAN/PALAZZO ROO (407.26) USD"|^|"IPM: refund for room cancelation for Alan's Las Vegas trip"|^|"Lodging (Hotel, Motel, Etc)"|^|""|^|"Approved"|^|"0"|^|"-407.26"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012730"|^|"2025-05-05-07:00"|^|"2025-05-05-07:00"|^|"1488 IPM Transformation PM"|^|""|^|"04/29/2025 DD *DOORDASH AUBERGI (22.59) USD"|^|"IPM: refund for canceled breakfast order"|^|"Meeting Food & Beverage"|^|""|^|"Approved"|^|"0"|^|"-22.59"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012730"|^|"2025-05-05-07:00"|^|"2025-05-05-07:00"|^|"1488 IPM Transformation PM"|^|""|^|"04/30/2025 CORNER BAKERY CAFE # 353.38 USD"|^|"IPM: breakfast 4/29"|^|"Meeting Food & Beverage"|^|""|^|"Approved"|^|"0"|^|"353.38"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012730"|^|"2025-05-05-07:00"|^|"2025-05-05-07:00"|^|"1488 IPM Transformation PM"|^|""|^|"04/29/2025 TST* BEAUMONT BAKERY 702.73 USD"|^|"IPM: breakfast for meeting/team 4/30"|^|"Meeting Food & Beverage"|^|""|^|"Approved"|^|"0"|^|"702.73"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012730"|^|"2025-05-05-07:00"|^|"2025-05-05-07:00"|^|"1488 IPM Transformation PM"|^|""|^|"04/28/2025 DD *DOORDASH AUBERGI 22.59 USD"|^|"IPM: breakfast order that got canceled"|^|"Meeting Food & Beverage"|^|""|^|"Approved"|^|"0"|^|"22.59"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012730"|^|"2025-05-05-07:00"|^|"2025-05-05-07:00"|^|"1488 IPM Transformation PM"|^|""|^|"04/27/2025 DD *DOORDASH AUBERGI 45.58 USD"|^|"IPM: dietary restriction breakfasts 4/29"|^|"Meeting Food & Beverage"|^|""|^|"Approved"|^|"0"|^|"45.58"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012731"|^|"2025-05-05-07:00"|^|"2025-05-05-07:00"|^|"1760 Craft (WGUC)"|^|"WGU Procurement Only"|^|"05/02/2025 MAILCHIMP 49.39 USD"|^|"Monthly Subscription Blanket"|^|"Marketing Services"|^|"PO-100035581"|^|"Approved"|^|"0"|^|"49.39"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012732"|^|"2025-05-05-07:00"|^|"2025-05-05-07:00"|^|"1561 Craft Technology"|^|"Amazon Web Services, Inc"|^|"05/01/2025 AMAZON WEB SERVICES 5,184.08 USD"|^|"Blanket PO - AWS (Amazon web services)"|^|"Software"|^|"PO-100036643"|^|"Approved"|^|"0"|^|"5184.08"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012733"|^|"2025-05-05-07:00"|^|"2025-05-05-07:00"|^|"1760 Craft (WGUC)"|^|"Google Inc."|^|"05/01/2025 GOOGLE*GSUITE CRAFTE 1,238.28 USD"|^|"Google G Suite Blanket"|^|"Software"|^|"PO-100035644"|^|"Approved"|^|"0"|^|"1238.28"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012734"|^|"2025-05-05-07:00"|^|"2025-05-05-07:00"|^|"1130 Administrative Clearing"|^|"Department of Veterans Affairs"|^|"04/30/2025 VETERANS AFFRS DMC 1,076.64 USD"|^|"Streamlining process of reconciling P card for Military refunds."|^|"Third-Party Refund Payment - BANNER ONLY USE"|^|"PO-100030213"|^|"Approved"|^|"0"|^|"1076.64"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012734"|^|"2025-05-05-07:00"|^|"2025-05-05-07:00"|^|"1130 Administrative Clearing"|^|"Department of Veterans Affairs"|^|"04/30/2025 VETERANS AFFRS DMC 1,345.00 USD"|^|"Streamlining process of reconciling P card for Military refunds."|^|"Third-Party Refund Payment - BANNER ONLY USE"|^|"PO-100030213"|^|"Approved"|^|"0"|^|"1345"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012734"|^|"2025-05-05-07:00"|^|"2025-05-05-07:00"|^|"1130 Administrative Clearing"|^|"Department of Veterans Affairs"|^|"04/30/2025 VETERANS AFFRS DMC 1,618.78 USD"|^|"Streamlining process of reconciling P card for Military refunds."|^|"Third-Party Refund Payment - BANNER ONLY USE"|^|"PO-100030213"|^|"Approved"|^|"0"|^|"1618.78"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012734"|^|"2025-05-05-07:00"|^|"2025-05-05-07:00"|^|"1130 Administrative Clearing"|^|"Department of Veterans Affairs"|^|"04/30/2025 VETERANS AFFRS DMC 228.65 USD"|^|"Streamlining process of reconciling P card for Military refunds."|^|"Third-Party Refund Payment - BANNER ONLY USE"|^|"PO-100030213"|^|"Approved"|^|"0"|^|"228.65"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012734"|^|"2025-05-05-07:00"|^|"2025-05-05-07:00"|^|"1130 Administrative Clearing"|^|"Department of Veterans Affairs"|^|"04/30/2025 VETERANS AFFRS DMC 82.58 USD"|^|"Streamlining process of reconciling P card for Military refunds."|^|"Third-Party Refund Payment - BANNER ONLY USE"|^|"PO-100030213"|^|"Approved"|^|"0"|^|"82.58"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012734"|^|"2025-05-05-07:00"|^|"2025-05-05-07:00"|^|"1130 Administrative Clearing"|^|"Department of Veterans Affairs"|^|"04/30/2025 VETERANS AFFRS DMC 131.83 USD"|^|"Streamlining process of reconciling P card for Military refunds."|^|"Third-Party Refund Payment - BANNER ONLY USE"|^|"PO-100030213"|^|"Approved"|^|"0"|^|"131.83"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012734"|^|"2025-05-05-07:00"|^|"2025-05-05-07:00"|^|"1130 Administrative Clearing"|^|"Department of Veterans Affairs"|^|"04/30/2025 VETERANS AFFRS DMC 917.06 USD"|^|"Streamlining process of reconciling P card for Military refunds."|^|"Third-Party Refund Payment - BANNER ONLY USE"|^|"PO-100030213"|^|"Approved"|^|"0"|^|"917.06"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012734"|^|"2025-05-05-07:00"|^|"2025-05-05-07:00"|^|"1130 Administrative Clearing"|^|"Department of Veterans Affairs"|^|"04/30/2025 VETERANS AFFRS DMC 417.47 USD"|^|"Streamlining process of reconciling P card for Military refunds."|^|"Third-Party Refund Payment - BANNER ONLY USE"|^|"PO-100030213"|^|"Approved"|^|"0"|^|"417.47"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012734"|^|"2025-05-05-07:00"|^|"2025-05-05-07:00"|^|"1130 Administrative Clearing"|^|"Department of Veterans Affairs"|^|"04/30/2025 VETERANS AFFRS DMC 130.83 USD"|^|"Streamlining process of reconciling P card for Military refunds."|^|"Third-Party Refund Payment - BANNER ONLY USE"|^|"PO-100030213"|^|"Approved"|^|"0"|^|"130.83"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012734"|^|"2025-05-05-07:00"|^|"2025-05-05-07:00"|^|"1130 Administrative Clearing"|^|"Department of Veterans Affairs"|^|"04/30/2025 VETERANS AFFRS DMC 3,925.00 USD"|^|"Streamlining process of reconciling P card for Military refunds."|^|"Third-Party Refund Payment - BANNER ONLY USE"|^|"PO-100030213"|^|"Approved"|^|"0"|^|"3925"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012734"|^|"2025-05-05-07:00"|^|"2025-05-05-07:00"|^|"1130 Administrative Clearing"|^|"Department of Veterans Affairs"|^|"04/30/2025 VETERANS AFFRS DMC 126.81 USD"|^|"Streamlining process of reconciling P card for Military refunds."|^|"Third-Party Refund Payment - BANNER ONLY USE"|^|"PO-100030213"|^|"Approved"|^|"0"|^|"126.81"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012734"|^|"2025-05-05-07:00"|^|"2025-05-05-07:00"|^|"1130 Administrative Clearing"|^|"Department of Veterans Affairs"|^|"04/30/2025 VETERANS AFFRS DMC 479.72 USD"|^|"Streamlining process of reconciling P card for Military refunds."|^|"Third-Party Refund Payment - BANNER ONLY USE"|^|"PO-100030213"|^|"Approved"|^|"0"|^|"479.72"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012734"|^|"2025-05-05-07:00"|^|"2025-05-05-07:00"|^|"1130 Administrative Clearing"|^|"Department of Veterans Affairs"|^|"04/30/2025 VETERANS AFFRS DMC 741.39 USD"|^|"Streamlining process of reconciling P card for Military refunds."|^|"Third-Party Refund Payment - BANNER ONLY USE"|^|"PO-100030213"|^|"Approved"|^|"0"|^|"741.39"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012734"|^|"2025-05-05-07:00"|^|"2025-05-05-07:00"|^|"1130 Administrative Clearing"|^|"Department of Veterans Affairs"|^|"04/30/2025 VETERANS AFFRS DMC 981.48 USD"|^|"Streamlining process of reconciling P card for Military refunds."|^|"Third-Party Refund Payment - BANNER ONLY USE"|^|"PO-100030213"|^|"Approved"|^|"0"|^|"981.48"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012734"|^|"2025-05-05-07:00"|^|"2025-05-05-07:00"|^|"1130 Administrative Clearing"|^|"Department of Veterans Affairs"|^|"04/30/2025 VETERANS AFFRS DMC 703.11 USD"|^|"Streamlining process of reconciling P card for Military refunds."|^|"Third-Party Refund Payment - BANNER ONLY USE"|^|"PO-100030213"|^|"Approved"|^|"0"|^|"703.11"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012734"|^|"2025-05-05-07:00"|^|"2025-05-05-07:00"|^|"1130 Administrative Clearing"|^|"Department of Veterans Affairs"|^|"04/30/2025 VETERANS AFFRS DMC 281.75 USD"|^|"Streamlining process of reconciling P card for Military refunds."|^|"Third-Party Refund Payment - BANNER ONLY USE"|^|"PO-100030213"|^|"Approved"|^|"0"|^|"281.75"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012734"|^|"2025-05-05-07:00"|^|"2025-05-05-07:00"|^|"1130 Administrative Clearing"|^|"Department of Veterans Affairs"|^|"04/30/2025 VETERANS AFFRS DMC 457.58 USD"|^|"Streamlining process of reconciling P card for Military refunds."|^|"Third-Party Refund Payment - BANNER ONLY USE"|^|"PO-100030213"|^|"Approved"|^|"0"|^|"457.58"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012734"|^|"2025-05-05-07:00"|^|"2025-05-05-07:00"|^|"1130 Administrative Clearing"|^|"Department of Veterans Affairs"|^|"04/30/2025 VETERANS AFFRS DMC 319.48 USD"|^|"Streamlining process of reconciling P card for Military refunds."|^|"Third-Party Refund Payment - BANNER ONLY USE"|^|"PO-100030213"|^|"Approved"|^|"0"|^|"319.48"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012734"|^|"2025-05-05-07:00"|^|"2025-05-05-07:00"|^|"1130 Administrative Clearing"|^|"Department of Veterans Affairs"|^|"04/30/2025 VETERANS AFFRS DMC 50.00 USD"|^|"Streamlining process of reconciling P card for Military refunds."|^|"Third-Party Refund Payment - BANNER ONLY USE"|^|"PO-100030213"|^|"Approved"|^|"0"|^|"50"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012734"|^|"2025-05-05-07:00"|^|"2025-05-05-07:00"|^|"1130 Administrative Clearing"|^|"Department of Veterans Affairs"|^|"04/30/2025 VETERANS AFFRS DMC 935.94 USD"|^|"Streamlining process of reconciling P card for Military refunds."|^|"Third-Party Refund Payment - BANNER ONLY USE"|^|"PO-100030213"|^|"Approved"|^|"0"|^|"935.94"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012734"|^|"2025-05-05-07:00"|^|"2025-05-05-07:00"|^|"1130 Administrative Clearing"|^|"Department of Veterans Affairs"|^|"04/30/2025 VETERANS AFFRS DMC 994.83 USD"|^|"Streamlining process of reconciling P card for Military refunds."|^|"Third-Party Refund Payment - BANNER ONLY USE"|^|"PO-100030213"|^|"Approved"|^|"0"|^|"994.83"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012734"|^|"2025-05-05-07:00"|^|"2025-05-05-07:00"|^|"1130 Administrative Clearing"|^|"Department of Veterans Affairs"|^|"04/30/2025 VETERANS AFFRS DMC 820.00 USD"|^|"Streamlining process of reconciling P card for Military refunds."|^|"Third-Party Refund Payment - BANNER ONLY USE"|^|"PO-100030213"|^|"Approved"|^|"0"|^|"820"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012734"|^|"2025-05-05-07:00"|^|"2025-05-05-07:00"|^|"1130 Administrative Clearing"|^|"Department of Veterans Affairs"|^|"04/30/2025 VETERANS AFFRS DMC 720.50 USD"|^|"Streamlining process of reconciling P card for Military refunds."|^|"Third-Party Refund Payment - BANNER ONLY USE"|^|"PO-100030213"|^|"Approved"|^|"0"|^|"720.5"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012734"|^|"2025-05-05-07:00"|^|"2025-05-05-07:00"|^|"1130 Administrative Clearing"|^|"Department of Veterans Affairs"|^|"04/30/2025 VETERANS AFFRS DMC 476.42 USD"|^|"Streamlining process of reconciling P card for Military refunds."|^|"Third-Party Refund Payment - BANNER ONLY USE"|^|"PO-100030213"|^|"Approved"|^|"0"|^|"476.42"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012734"|^|"2025-05-05-07:00"|^|"2025-05-05-07:00"|^|"1130 Administrative Clearing"|^|"Department of Veterans Affairs"|^|"04/30/2025 VETERANS AFFRS DMC 4,955.00 USD"|^|"Streamlining process of reconciling P card for Military refunds."|^|"Third-Party Refund Payment - BANNER ONLY USE"|^|"PO-100030213"|^|"Approved"|^|"0"|^|"4955"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012734"|^|"2025-05-05-07:00"|^|"2025-05-05-07:00"|^|"1130 Administrative Clearing"|^|"Department of Veterans Affairs"|^|"04/30/2025 VETERANS AFFRS DMC 1,091.15 USD"|^|"Streamlining process of reconciling P card for Military refunds."|^|"Third-Party Refund Payment - BANNER ONLY USE"|^|"PO-100030213"|^|"Approved"|^|"0"|^|"1091.15"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012734"|^|"2025-05-05-07:00"|^|"2025-05-05-07:00"|^|"1130 Administrative Clearing"|^|"Department of Veterans Affairs"|^|"04/28/2025 VETERANS AFFRS DMC 913.00 USD"|^|"Streamlining process of reconciling P card for Military refunds."|^|"Third-Party Refund Payment - BANNER ONLY USE"|^|"PO-100030213"|^|"Approved"|^|"0"|^|"913"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012734"|^|"2025-05-05-07:00"|^|"2025-05-05-07:00"|^|"1130 Administrative Clearing"|^|"Department of Veterans Affairs"|^|"04/28/2025 VETERANS AFFRS DMC 1,011.50 USD"|^|"Streamlining process of reconciling P card for Military refunds."|^|"Third-Party Refund Payment - BANNER ONLY USE"|^|"PO-100030213"|^|"Approved"|^|"0"|^|"1011.5"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012734"|^|"2025-05-05-07:00"|^|"2025-05-05-07:00"|^|"1130 Administrative Clearing"|^|"Department of Veterans Affairs"|^|"04/28/2025 VETERANS AFFRS DMC 1,415.15 USD"|^|"Streamlining process of reconciling P card for Military refunds."|^|"Third-Party Refund Payment - BANNER ONLY USE"|^|"PO-100030213"|^|"Approved"|^|"0"|^|"1415.15"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012734"|^|"2025-05-05-07:00"|^|"2025-05-05-07:00"|^|"1130 Administrative Clearing"|^|"Department of Veterans Affairs"|^|"04/28/2025 VETERANS AFFRS DMC 112.08 USD"|^|"Streamlining process of reconciling P card for Military refunds."|^|"Third-Party Refund Payment - BANNER ONLY USE"|^|"PO-100030213"|^|"Approved"|^|"0"|^|"112.08"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012734"|^|"2025-05-05-07:00"|^|"2025-05-05-07:00"|^|"1130 Administrative Clearing"|^|"Department of Veterans Affairs"|^|"04/28/2025 VETERANS AFFRS DMC 171.25 USD"|^|"Streamlining process of reconciling P card for Military refunds."|^|"Third-Party Refund Payment - BANNER ONLY USE"|^|"PO-100030213"|^|"Approved"|^|"0"|^|"171.25"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012734"|^|"2025-05-05-07:00"|^|"2025-05-05-07:00"|^|"1130 Administrative Clearing"|^|"Department of Veterans Affairs"|^|"04/28/2025 VETERANS AFFRS DMC 1,642.58 USD"|^|"Streamlining process of reconciling P card for Military refunds."|^|"Third-Party Refund Payment - BANNER ONLY USE"|^|"PO-100030213"|^|"Approved"|^|"0"|^|"1642.58"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012734"|^|"2025-05-05-07:00"|^|"2025-05-05-07:00"|^|"1130 Administrative Clearing"|^|"Department of Veterans Affairs"|^|"04/28/2025 VETERANS AFFRS DMC 4,855.00 USD"|^|"Streamlining process of reconciling P card for Military refunds."|^|"Third-Party Refund Payment - BANNER ONLY USE"|^|"PO-100030213"|^|"Approved"|^|"0"|^|"4855"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012734"|^|"2025-05-05-07:00"|^|"2025-05-05-07:00"|^|"1130 Administrative Clearing"|^|"Department of Veterans Affairs"|^|"04/28/2025 VETERANS AFFRS DMC 250.00 USD"|^|"Streamlining process of reconciling P card for Military refunds."|^|"Third-Party Refund Payment - BANNER ONLY USE"|^|"PO-100030213"|^|"Approved"|^|"0"|^|"250"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012734"|^|"2025-05-05-07:00"|^|"2025-05-05-07:00"|^|"1130 Administrative Clearing"|^|"Department of Veterans Affairs"|^|"04/28/2025 VETERANS AFFRS DMC 71.42 USD"|^|"Streamlining process of reconciling P card for Military refunds."|^|"Third-Party Refund Payment - BANNER ONLY USE"|^|"PO-100030213"|^|"Approved"|^|"0"|^|"71.42"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012734"|^|"2025-05-05-07:00"|^|"2025-05-05-07:00"|^|"1130 Administrative Clearing"|^|"Department of Veterans Affairs"|^|"04/28/2025 VETERANS AFFRS DMC 1,761.78 USD"|^|"Streamlining process of reconciling P card for Military refunds."|^|"Third-Party Refund Payment - BANNER ONLY USE"|^|"PO-100030213"|^|"Approved"|^|"0"|^|"1761.78"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012734"|^|"2025-05-05-07:00"|^|"2025-05-05-07:00"|^|"1130 Administrative Clearing"|^|"Department of Veterans Affairs"|^|"04/28/2025 VETERANS AFFRS DMC 90.78 USD"|^|"Streamlining process of reconciling P card for Military refunds."|^|"Third-Party Refund Payment - BANNER ONLY USE"|^|"PO-100030213"|^|"Approved"|^|"0"|^|"90.78"|^|""
