Company|^|Reference ID Company|^|Verification Status|^|Verification Number|^|Verification Date|^|Accounting Date for Operational Transaction|^|Cost Center|^|Supplier|^|Trans Detail|^|Line Description|^|Spend Category|^|Purchase Order|^|Trans Status|^|Line Split|^|Line Amount|^|Supplier Contract
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012006"|^|"2025-02-07-08:00"|^|"2025-02-07-08:00"|^|"1201 Office of the CIO"|^|"Amazon Web Services, Inc"|^|"02/04/2025 AMAZON MARK* Z74PW95 420.23 USD"|^|"Mezcla Vegan Chocolate High Protein Bars, Gluten Free, Plant Based, Non GMO, No Dairy, 10g Protein, Healthy Snacks, Variety Pack (8 Bars)"|^|"Office Supplies"|^|"PO-100035000"|^|"Approved"|^|"0"|^|"39.98"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012006"|^|"2025-02-07-08:00"|^|"2025-02-07-08:00"|^|"1201 Office of the CIO"|^|"Amazon Web Services, Inc"|^|"02/04/2025 AMAZON MARK* Z74PW95 420.23 USD"|^|"The Only Bean Crunchy Roasted Edamame - Healthy Snacks for Adults and Kids (Variety Pack), Low Calorie & Carb Keto Snack Food, Vegan Gluten Free High Protein Snacks (11g), Office Snack, 0.9oz 24 pack"|^|"Office Supplies"|^|"PO-100035000"|^|"Approved"|^|"0"|^|"49.24"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012006"|^|"2025-02-07-08:00"|^|"2025-02-07-08:00"|^|"1201 Office of the CIO"|^|"Amazon Web Services, Inc"|^|"02/04/2025 AMAZON MARK* Z74PW95 420.23 USD"|^|"That's it. Mini Fruit Bars Gift Pouch (Variety 36 Count) No Sugar Added, Plant-Based, Vegan & Gluten Free, Paleo, Non GMO, Fiber (12 Banana, 12 Blueberry, 12 Mango)"|^|"Office Supplies"|^|"PO-100035000"|^|"Approved"|^|"0"|^|"59.98"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012006"|^|"2025-02-07-08:00"|^|"2025-02-07-08:00"|^|"1201 Office of the CIO"|^|"Amazon Web Services, Inc"|^|"02/04/2025 AMAZON MARK* Z74PW95 420.23 USD"|^|"Jackson’s Sweet Potato Kettle Chips Avocado Oil Variety Pack made with Premium Oils (1.5 oz, Pack of 10) Sea Salt, Ranch, BBQ, and Habanero Nacho Flavors - Allergen-friendly, Gluten Free, Vegan"|^|"Office Supplies"|^|"PO-100035000"|^|"Approved"|^|"0"|^|"73.52"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012006"|^|"2025-02-07-08:00"|^|"2025-02-07-08:00"|^|"1201 Office of the CIO"|^|"Amazon Web Services, Inc"|^|"02/04/2025 AMAZON MARK* Z74PW95 420.23 USD"|^|"SNICKERS, TWIX, & MILKY WAY Minis Chocolate Candy Bars Variety Pack, 150 Ct Bulk Bag"|^|"Office Supplies"|^|"PO-100035000"|^|"Approved"|^|"0"|^|"20.5"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012006"|^|"2025-02-07-08:00"|^|"2025-02-07-08:00"|^|"1201 Office of the CIO"|^|"Amazon Web Services, Inc"|^|"02/04/2025 AMAZON MARK* Z76PX5L 37.72 USD"|^|"TruBar Plant-Based Protein Bar, It's Mint To Be Chip, Vegan Friendly, Kosher, Gluten Free & Non-GMO, 1.76 Ounce (Pack of 12)"|^|"Office Supplies"|^|"PO-100035000"|^|"Approved"|^|"0"|^|"37.72"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012006"|^|"2025-02-07-08:00"|^|"2025-02-07-08:00"|^|"1201 Office of the CIO"|^|"Amazon Web Services, Inc"|^|"02/04/2025 AMAZON MARK* Z737S24 162.18 USD"|^|"Perky Jerky Turkey Jerky Variety, 2.2 oz (Pack of 5) - Low Sodium - 7-10g Protein per Serving - Low Fat - 100% U.S. Sourced - Non-GMO"|^|"Office Supplies"|^|"PO-100035000"|^|"Approved"|^|"0"|^|"74.25"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012006"|^|"2025-02-07-08:00"|^|"2025-02-07-08:00"|^|"1201 Office of the CIO"|^|"Amazon Web Services, Inc"|^|"02/04/2025 AMAZON MARK* Z737S24 162.18 USD"|^|"Chuao Chocolatier Pretzel Toffee Twirl Dark Chocolate Mini Bars | Gourmet Chocolate Caramel Artisan European No Preservatives | For Gift Baskets, Christmas, Valentines Day, Gifts for Women, Men, Birthday, Thank You, Care Package | 24 Pack"|^|"Office Supplies"|^|"PO-100035000"|^|"Approved"|^|"0"|^|"29.95"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012006"|^|"2025-02-07-08:00"|^|"2025-02-07-08:00"|^|"1201 Office of the CIO"|^|"Amazon Web Services, Inc"|^|"02/04/2025 AMAZON MARK* Z737S24 162.18 USD"|^|"PRO4ALL TruBar Protein ~ Oh Oh Cookie Dough ~ Get In My Belly, PB & Jelly ~ 1.76 Ounce Bars ~ 16 total Bars"|^|"Office Supplies"|^|"PO-100035000"|^|"Approved"|^|"0"|^|"57.98"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012006"|^|"2025-02-07-08:00"|^|"2025-02-07-08:00"|^|"1206 Security"|^|"Amazon Web Services, Inc"|^|"01/23/2025 AMAZON RETA* ZG00D14 82.45 USD"|^|"LIFEWTR Premium Purified Water, pH Balanced with Electrolytes, 100% recycled plastic bottles, 23.7 Fl Oz Flip Cap Bottles, 700 mL (Pack of 12)"|^|"Office Supplies"|^|"PO-100034863"|^|"Approved"|^|"0"|^|"82.45"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012006"|^|"2025-02-07-08:00"|^|"2025-02-07-08:00"|^|"1335 WGU Commencements"|^|"Amazon Web Services, Inc"|^|"01/23/2025 AMAZON MARK* ZG8YS3K 279.57 USD"|^|"1400 Packs Paper Wristbands for Events, 7 Colors Waterproof Neon Party Wristbands Armband Paper Bracelets Identification Wristbands for Concert Club Bar Entrance Admission Party"|^|"Office Supplies"|^|"PO-100034873"|^|"Approved"|^|"0"|^|"65.97"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012006"|^|"2025-02-07-08:00"|^|"2025-02-07-08:00"|^|"1335 WGU Commencements"|^|"Amazon Web Services, Inc"|^|"01/23/2025 AMAZON MARK* ZG8YS3K 279.57 USD"|^|"Black Fanny Pack Belt Bag I Mens Fanny Packs for Women Fashionable - Crossbody Bag Bum bag Waist Bag Waist Pack - Hands Free for Hiking, Halloween, Running, Travel, Waterproof and more"|^|"Office Supplies"|^|"PO-100034873"|^|"Approved"|^|"0"|^|"213.6"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012006"|^|"2025-02-07-08:00"|^|"2025-02-07-08:00"|^|"1401 Office of the Chief Academic Officer"|^|"Amazon Web Services, Inc"|^|"02/03/2025 AMAZON RETA* Z79F76P 22.44 USD"|^|"Job Moves: 9 Steps for Making Progress in Your Career"|^|"Office Supplies"|^|"PO-100035004"|^|"Approved"|^|"0"|^|"22.44"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012006"|^|"2025-02-07-08:00"|^|"2025-02-07-08:00"|^|"1401 Office of the Chief Academic Officer"|^|"Amazon Web Services, Inc"|^|"02/04/2025 AMAZON MARK* OL3JU0R 16.97 USD"|^|"Waterman Rollerball Pen Refill, Fine Tip with Black Ink, 2 Count"|^|"Office Supplies"|^|"PO-100035004"|^|"Approved"|^|"0"|^|"16.97"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012006"|^|"2025-02-07-08:00"|^|"2025-02-07-08:00"|^|"1421 Prelicensure"|^|"Amazon Web Services, Inc"|^|"01/22/2025 AMAZON MARK* ZC2VE9X 46.92 USD"|^|"Estimated Tax"|^|"Office Supplies"|^|"PO-100034818"|^|"Approved"|^|"0"|^|"2.81"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012006"|^|"2025-02-07-08:00"|^|"2025-02-07-08:00"|^|"1421 Prelicensure"|^|"Amazon Web Services, Inc"|^|"01/22/2025 AMAZON MARK* ZC2VE9X 46.92 USD"|^|"RACETOP Hot Paper Coffee Cups 12 oz [300 Pack], Disposable Coffee Cups 12 oz, Upgraded Weight Of Paper, White"|^|"Office Supplies"|^|"PO-100034818"|^|"Approved"|^|"0"|^|"32.99"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012006"|^|"2025-02-07-08:00"|^|"2025-02-07-08:00"|^|"1421 Prelicensure"|^|"Amazon Web Services, Inc"|^|"01/22/2025 AMAZON MARK* ZC2VE9X 46.92 USD"|^|"Amazon Basics Everyday Paper Plates, 8.62 Inch, Disposable, 200 Count"|^|"Office Supplies"|^|"PO-100034818"|^|"Approved"|^|"0"|^|"11.12"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012006"|^|"2025-02-07-08:00"|^|"2025-02-07-08:00"|^|"1421 Prelicensure"|^|"Amazon Web Services, Inc"|^|"01/24/2025 AMZN MKTP US*ZC5X09D 43.99 USD"|^|"Training Aid, Fluid Supply Bag"|^|"Nursing Materials"|^|"PO-100034864"|^|"Approved"|^|"0"|^|"43.99"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012006"|^|"2025-02-07-08:00"|^|"2025-02-07-08:00"|^|"1421 Prelicensure"|^|"Amazon Web Services, Inc"|^|"01/25/2025 AMAZON RETA* ZC9O15I 136.77 USD"|^|"Mosby's Drug Guide for Nursing Students with update"|^|"Nursing Materials"|^|"PO-100034870"|^|"Approved"|^|"0"|^|"136.77"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012006"|^|"2025-02-07-08:00"|^|"2025-02-07-08:00"|^|"1421 Prelicensure"|^|"Amazon Web Services, Inc"|^|"02/05/2025 AMAZON MARK* Z74H81N 10.69 USD"|^|"Estimated Tax"|^|"Nursing Materials"|^|"PO-100035052"|^|"Approved"|^|"0"|^|"0.7"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012006"|^|"2025-02-07-08:00"|^|"2025-02-07-08:00"|^|"1421 Prelicensure"|^|"Amazon Web Services, Inc"|^|"02/05/2025 AMAZON MARK* Z74H81N 10.69 USD"|^|"FJYQOP Silicone Nipple Covers - 5 Pairs, Women's Reusable Adhesive Invisible Pasties Nippleless Covers Round"|^|"Nursing Materials"|^|"PO-100035052"|^|"Approved"|^|"0"|^|"9.99"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012006"|^|"2025-02-07-08:00"|^|"2025-02-07-08:00"|^|"1435 Office of Academic Delivery"|^|"Amazon Web Services, Inc"|^|"01/25/2025 AMAZON MARK* ZG7GJ0P 73.42 USD"|^|"Originsure Collapsible Wagon Cart Foldable - Portable Heavy Duty Folding Beach Wagons with Wheels - Outdoor Utility Carts for Groceries, Shopping, Camping, Sports, Garden with Large Capacity - Black"|^|"Office Supplies"|^|"PO-100034909"|^|"Approved"|^|"0"|^|"64.34"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012006"|^|"2025-02-07-08:00"|^|"2025-02-07-08:00"|^|"1435 Office of Academic Delivery"|^|"Amazon Web Services, Inc"|^|"01/25/2025 AMAZON MARK* ZG7GJ0P 73.42 USD"|^|"Amazon Basics Desktop Stapler with 1000 Staples, Office Stapler, Lightweight, Easy to Use, 25 Sheet Capacity, Non-Slip, Black, 3 Pack"|^|"Office Supplies"|^|"PO-100034909"|^|"Approved"|^|"0"|^|"9.08"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012006"|^|"2025-02-07-08:00"|^|"2025-02-07-08:00"|^|"1513 Academy Heads"|^|"Amazon Web Services, Inc"|^|"01/20/2025 AMAZON MARK* ZG7KV73 7.88 USD"|^|"Hongri Plastic Clipboard with Pen Holder, Red 8.5x11 Letter Size for Classroom, Office, Students, Nurses and Women, Low Profile Clip, Size 12.5 x 9 in"|^|"Office Supplies"|^|"PO-100034734"|^|"Approved"|^|"0"|^|"7.88"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012007"|^|"2025-02-10-08:00"|^|"2025-02-10-08:00"|^|"1114 Finance"|^|""|^|"02/03/2025 OLIVE AND COCOA LLC 71.40 USD"|^|"Finance: gift box for February birthday"|^|"Employee Relations and Recognition"|^|""|^|"Approved"|^|"0"|^|"71.4"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012007"|^|"2025-02-10-08:00"|^|"2025-02-10-08:00"|^|"1488 IPM Transformation PM"|^|""|^|"02/03/2025 SQ *HRUSKAS SUGARHOU 371.28 USD"|^|"IPM: kolaches 2/5"|^|"Employee Relations and Recognition"|^|""|^|"Approved"|^|"0"|^|"371.28"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012007"|^|"2025-02-10-08:00"|^|"2025-02-10-08:00"|^|"1488 IPM Transformation PM"|^|""|^|"02/05/2025 TST* AUBERGINE KITCH 7.14 USD"|^|"IPM: gluten free breakfast 2/5"|^|"Employee Relations and Recognition"|^|""|^|"Approved"|^|"0"|^|"7.14"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012007"|^|"2025-02-10-08:00"|^|"2025-02-10-08:00"|^|"1488 IPM Transformation PM"|^|""|^|"02/04/2025 SAMSCLUB #6683 187.56 USD"|^|"IPM: office snacks"|^|"Meeting Food & Beverage"|^|""|^|"Approved"|^|"0"|^|"187.56"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012007"|^|"2025-02-10-08:00"|^|"2025-02-10-08:00"|^|"1488 IPM Transformation PM"|^|""|^|"02/04/2025 GOURMANDISE 62.45 USD"|^|"IPM: birthday cake for Tripti"|^|"Employee Relations and Recognition"|^|""|^|"Approved"|^|"0"|^|"62.45"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012007"|^|"2025-02-10-08:00"|^|"2025-02-10-08:00"|^|"1488 IPM Transformation PM"|^|""|^|"02/04/2025 AMAZON RETA* PR5457H 8.87 USD"|^|"IPM: envelopes for owl cards"|^|"Employee Relations and Recognition"|^|""|^|"Approved"|^|"0"|^|"8.87"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012007"|^|"2025-02-10-08:00"|^|"2025-02-10-08:00"|^|"1488 IPM Transformation PM"|^|""|^|"02/05/2025 SQ *HRUSKAS SUGARHOU 5.30 USD"|^|"IPM: dairy free kolache for Marcus"|^|"Employee Relations and Recognition"|^|""|^|"Approved"|^|"0"|^|"5.3"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012007"|^|"2025-02-10-08:00"|^|"2025-02-10-08:00"|^|"1488 IPM Transformation PM"|^|""|^|"02/04/2025 SQ *HRUSKAS SUGARHOU 74.26 USD"|^|"IPM: additional kolaches 2/5"|^|"Employee Relations and Recognition"|^|""|^|"Approved"|^|"0"|^|"74.26"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012008"|^|"2025-02-10-08:00"|^|"2025-02-10-08:00"|^|"1221 Enterprise Systems  (Site Support)"|^|"UPS Ground Freight Inc"|^|"02/03/2025 UPS*BILLING CENTER 5,340.74 USD"|^|"Postage & Shipping"|^|"Postage & Shipping"|^|""|^|"Approved"|^|"0"|^|"5340.74"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012008"|^|"2025-02-10-08:00"|^|"2025-02-10-08:00"|^|"1221 Enterprise Systems  (Site Support)"|^|""|^|"02/05/2025 AMAZON MARK* KC39D4B 428.95 USD"|^|"Mac Chargers"|^|"Computer Peripherals (keyboards, monitors, headsets,  etc)"|^|""|^|"Approved"|^|"0"|^|"428.95"|^|""
"Western Governors University"|^|"WGU"|^|"Approved"|^|"PC-10012009"|^|"2025-02-10-08:00"|^|"2025-02-10-08:00"|^|"1322 Regional Operations - Southeast"|^|""|^|"02/03/2025 TARGET.COM 155.35 USD"|^|"Office Supplies"|^|"Office Supplies"|^|""|^|"Approved"|^|"0"|^|"155.35"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012010"|^|"2025-02-10-08:00"|^|"2025-02-10-08:00"|^|"1104 Benefits"|^|"Amazon Web Services, Inc"|^|"02/05/2025 AMAZON MARK* Z77KZ7B 45.99 USD"|^|"Comastbo office light cover and desk shade,designed for light sensitive worker, ideal shade for office cubicles and desks."|^|"Office Supplies"|^|"PO-100035060"|^|"Approved"|^|"0"|^|"45.99"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012010"|^|"2025-02-10-08:00"|^|"2025-02-10-08:00"|^|"1107 Office of the CFO"|^|"Amazon Web Services, Inc"|^|"01/26/2025 AMAZON RETA* ZC3XO43 17.04 USD"|^|"Multipliers, Revised and Updated: How the Best Leaders Make Everyone Smarter"|^|"Employee Relations and Recognition"|^|"PO-100034878"|^|"Approved"|^|"0"|^|"17.04"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012010"|^|"2025-02-10-08:00"|^|"2025-02-10-08:00"|^|"1107 Office of the CFO"|^|"Amazon Web Services, Inc"|^|"01/17/2025 AMAZON MARK* ZG1SS6Q 24.46 USD"|^|"Spark Ink 100 Bulk Thank You Cards with Envelopes (Navy Blue Gold) | 4 x 6 Inch Professional Blank Thank You Notes | Suitable for Wedding, Small Business, Bridal & Baby Shower, Funeral, Sympathy | Made in USA"|^|"Employee Relations and Recognition"|^|"PO-100034781"|^|"Approved"|^|"0"|^|"18.47"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012010"|^|"2025-02-10-08:00"|^|"2025-02-10-08:00"|^|"1107 Office of the CFO"|^|"Amazon Web Services, Inc"|^|"01/17/2025 AMAZON MARK* ZG1SS6Q 24.46 USD"|^|"BGTCARDS 30 Pack Thank You Cards with Envelopes, Navy Blue Thank You Cards, 4" x 6" Classy Thank You Card for Business, Baby Shower, Wedding, Small Business, Graduation, Bridal Shower"|^|"Employee Relations and Recognition"|^|"PO-100034781"|^|"Approved"|^|"0"|^|"5.99"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012010"|^|"2025-02-10-08:00"|^|"2025-02-10-08:00"|^|"1109 Procurement"|^|"Amazon Web Services, Inc"|^|"02/06/2025 AMAZON MARK* Z74NC9G 140.87 USD"|^|"Zhanmai 12 Pcs Cowboy Hat and Bandana Cowboy Cowgirl Hats Bulk Western Party Costume Halloween Accessory(Dark Color)"|^|"Meeting Equipment & Supplies"|^|"PO-100035057"|^|"Approved"|^|"0"|^|"134.97"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012010"|^|"2025-02-10-08:00"|^|"2025-02-10-08:00"|^|"1109 Procurement"|^|"Amazon Web Services, Inc"|^|"02/06/2025 AMAZON MARK* Z74NC9G 140.87 USD"|^|"2 Pack Types of Paisley Pattern Bandanas, 22x22 Inches Cotton Bandanas Handkerchief Face Mask for Men & Women (Green-2 Pack)"|^|"Meeting Equipment & Supplies"|^|"PO-100035057"|^|"Approved"|^|"0"|^|"5.9"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012010"|^|"2025-02-10-08:00"|^|"2025-02-10-08:00"|^|"1109 Procurement"|^|"Amazon Web Services, Inc"|^|"02/06/2025 AMAZON MARK* IZ5ME75 211.91 USD"|^|"Zhanmai 12 Pcs Cowboy Hat and Bandana Cowboy Cowgirl Hats Bulk Western Party Costume Halloween Accessory(Coffee Color)"|^|"Meeting Equipment & Supplies"|^|"PO-100035057"|^|"Approved"|^|"0"|^|"81.98"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012010"|^|"2025-02-10-08:00"|^|"2025-02-10-08:00"|^|"1109 Procurement"|^|"Amazon Web Services, Inc"|^|"02/06/2025 AMAZON MARK* IZ5ME75 211.91 USD"|^|"Zhanmai 12 Pcs Cowboy Hat and Bandana Cowboy Cowgirl Hats Bulk Western Party Costume Halloween Accessory(Light Color)"|^|"Meeting Equipment & Supplies"|^|"PO-100035057"|^|"Approved"|^|"0"|^|"83.98"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012010"|^|"2025-02-10-08:00"|^|"2025-02-10-08:00"|^|"1109 Procurement"|^|"Amazon Web Services, Inc"|^|"02/06/2025 AMAZON MARK* IZ5ME75 211.91 USD"|^|"la ceida Cotton Bandanas for Men & Women Paisley Cowboy Bandana Handkerchiefs for Hair 22x22 (3pcs Navy)"|^|"Meeting Equipment & Supplies"|^|"PO-100035057"|^|"Approved"|^|"0"|^|"7.99"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012010"|^|"2025-02-10-08:00"|^|"2025-02-10-08:00"|^|"1109 Procurement"|^|"Amazon Web Services, Inc"|^|"02/06/2025 AMAZON MARK* IZ5ME75 211.91 USD"|^|"Pistha 12 Pack Bandanas for Women Men Cowboy Bandana Handkerchief Headband Face Mask Bulk for Party Costume"|^|"Meeting Equipment & Supplies"|^|"PO-100035057"|^|"Approved"|^|"0"|^|"9.99"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012010"|^|"2025-02-10-08:00"|^|"2025-02-10-08:00"|^|"1109 Procurement"|^|"Amazon Web Services, Inc"|^|"02/06/2025 AMAZON MARK* IZ5ME75 211.91 USD"|^|"Pistha 12 Pack Bandanas for Women Men Cowboy Bandana Handkerchief Headband Face Mask Bulk for Party Costume"|^|"Meeting Equipment & Supplies"|^|"PO-100035057"|^|"Approved"|^|"0"|^|"9.99"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012010"|^|"2025-02-10-08:00"|^|"2025-02-10-08:00"|^|"1109 Procurement"|^|"Amazon Web Services, Inc"|^|"02/06/2025 AMAZON MARK* IZ5ME75 211.91 USD"|^|"6 Pack Pure Cotton Bandana, Multi-Purpose Square Handkerchief, Face Mask headband for Men and Women (Red)"|^|"Meeting Equipment & Supplies"|^|"PO-100035057"|^|"Approved"|^|"0"|^|"7.99"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012010"|^|"2025-02-10-08:00"|^|"2025-02-10-08:00"|^|"1109 Procurement"|^|"Amazon Web Services, Inc"|^|"02/06/2025 AMAZON MARK* IZ5ME75 211.91 USD"|^|"Pistha 12 Pack Bandanas for Women Men Cowboy Bandana Handkerchief Headband Face Mask Bulk for Party Costume"|^|"Meeting Equipment & Supplies"|^|"PO-100035057"|^|"Approved"|^|"0"|^|"9.99"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012010"|^|"2025-02-10-08:00"|^|"2025-02-10-08:00"|^|"1115 Facilities Management"|^|"Amazon Web Services, Inc"|^|"02/06/2025 AMAZON RETA* Z771U8K 124.05 USD"|^|"o.b. Tampons Multipack | Non-Applicator Tampon, Unscented | Regular/Super/Super Plus Tampons, 40ct"|^|"Office Supplies"|^|"PO-100035055"|^|"Approved"|^|"0"|^|"7.68"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012010"|^|"2025-02-10-08:00"|^|"2025-02-10-08:00"|^|"1115 Facilities Management"|^|"Amazon Web Services, Inc"|^|"02/06/2025 AMAZON RETA* Z771U8K 124.05 USD"|^|"3M Command Picture Hanging Strips Big Pack, Removable, (4) Small, (6) Medium, (8) Large, White, 18 Pairs/Pack"|^|"Office Supplies"|^|"PO-100035055"|^|"Approved"|^|"0"|^|"18.98"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012010"|^|"2025-02-10-08:00"|^|"2025-02-10-08:00"|^|"1115 Facilities Management"|^|"Amazon Web Services, Inc"|^|"02/06/2025 AMAZON RETA* Z771U8K 124.05 USD"|^|"Tampax Pearl Tampons Super Plus Absorbency, With Leakguard Braid, Unscented, 50 Count x 2 (100 Count Total)"|^|"Office Supplies"|^|"PO-100035055"|^|"Approved"|^|"0"|^|"20.86"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012010"|^|"2025-02-10-08:00"|^|"2025-02-10-08:00"|^|"1115 Facilities Management"|^|"Amazon Web Services, Inc"|^|"02/06/2025 AMAZON RETA* Z771U8K 124.05 USD"|^|"Tampax Pearl Tampons Super Absorbency,With Leakguard Braid, Unscented, 50 Count x 2 Packs (100 Count total)"|^|"Office Supplies"|^|"PO-100035055"|^|"Approved"|^|"0"|^|"20.88"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012010"|^|"2025-02-10-08:00"|^|"2025-02-10-08:00"|^|"1115 Facilities Management"|^|"Amazon Web Services, Inc"|^|"02/06/2025 AMAZON RETA* Z771U8K 124.05 USD"|^|"Tampax Pearl Tampons Regular Absorbency, With Leakguard Braid, Unscented, 50 Count x 2 Packs (100 Count total)"|^|"Office Supplies"|^|"PO-100035055"|^|"Approved"|^|"0"|^|"21.77"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012010"|^|"2025-02-10-08:00"|^|"2025-02-10-08:00"|^|"1115 Facilities Management"|^|"Amazon Web Services, Inc"|^|"02/06/2025 AMAZON RETA* Z771U8K 124.05 USD"|^|"Amazon Basics Ultra Thin Pads with Flexi-Wings for Periods, Regular Absorbency, Unscented, Size 1, 144 Count, 4 Packs of 36 (Previously Solimo)"|^|"Office Supplies"|^|"PO-100035055"|^|"Approved"|^|"0"|^|"14.76"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012010"|^|"2025-02-10-08:00"|^|"2025-02-10-08:00"|^|"1115 Facilities Management"|^|"Amazon Web Services, Inc"|^|"02/06/2025 AMAZON RETA* Z771U8K 124.05 USD"|^|"Amazon Basics Ultra Thin Pads with Flexi-Wings for Periods, Extra Long Length, Super Absorbency, Unscented, Size 3, 112 Count (4 Packs of 28) (Previously Solimo)"|^|"Office Supplies"|^|"PO-100035055"|^|"Approved"|^|"0"|^|"19.12"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012010"|^|"2025-02-10-08:00"|^|"2025-02-10-08:00"|^|"1118 Diversity & Inclusion"|^|"Amazon Web Services, Inc"|^|"02/01/2025 AMAZON RETA* Z72IH5O 70.87 USD"|^|"Estimated Tax"|^|"Meeting Equipment & Supplies"|^|"PO-100034991"|^|"Approved"|^|"0"|^|"5.91"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012010"|^|"2025-02-10-08:00"|^|"2025-02-10-08:00"|^|"1118 Diversity & Inclusion"|^|"Amazon Web Services, Inc"|^|"02/01/2025 AMAZON RETA* Z72IH5O 70.87 USD"|^|"The ERG Handbook: Everything You Wanted to Know About ERGs but Didn't Know Who to Ask"|^|"Meeting Equipment & Supplies"|^|"PO-100034991"|^|"Approved"|^|"0"|^|"24.99"|^|""
