Company|^|Reference ID Company|^|Verification Status|^|Verification Number|^|Verification Date|^|Accounting Date for Operational Transaction|^|Cost Center|^|Supplier|^|Trans Detail|^|Line Description|^|Spend Category|^|Purchase Order|^|Trans Status|^|Line Split|^|Line Amount|^|Supplier Contract
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10011762"|^|"2025-01-06-08:00"|^|"2025-01-06-08:00"|^|"1414 Evaluation - School of Education"|^|"Amazon Web Services, Inc"|^|"01/02/2025 AMAZON RETA* ZP0KF3V 18.43 USD"|^|"Project Genius Inc. Egyptian Coin Trade – Wooden Puzzle, High Difficulty, Brainteaser Challenge to Sort The Gold and Silver Coins into Different Columns, Ages 14+"|^|"Employee Relations and Recognition"|^|"PO-100034391"|^|"Approved"|^|"0"|^|"16.99"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10011762"|^|"2025-01-06-08:00"|^|"2025-01-06-08:00"|^|"1414 Evaluation - School of Education"|^|"Amazon Web Services, Inc"|^|"12/30/2024 AMAZON RETA* ZE5BI15 18.07 USD"|^|"Estimated Tax"|^|"Employee Relations and Recognition"|^|"PO-100034398"|^|"Approved"|^|"0"|^|"1.08"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10011762"|^|"2025-01-06-08:00"|^|"2025-01-06-08:00"|^|"1414 Evaluation - School of Education"|^|"Amazon Web Services, Inc"|^|"12/30/2024 AMAZON RETA* ZE5BI15 18.07 USD"|^|"Project Genius Inc. Egyptian Coin Trade – Wooden Puzzle, High Difficulty, Brainteaser Challenge to Sort The Gold and Silver Coins into Different Columns, Ages 14+"|^|"Employee Relations and Recognition"|^|"PO-100034398"|^|"Approved"|^|"0"|^|"16.99"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10011762"|^|"2025-01-06-08:00"|^|"2025-01-06-08:00"|^|"1414 Evaluation - School of Education"|^|"Amazon Web Services, Inc"|^|"01/02/2025 AMAZON RETA* ZE8IO4R 18.35 USD"|^|"Estimated Tax"|^|"Employee Relations and Recognition"|^|"PO-100034385"|^|"Approved"|^|"0"|^|"1.36"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10011762"|^|"2025-01-06-08:00"|^|"2025-01-06-08:00"|^|"1414 Evaluation - School of Education"|^|"Amazon Web Services, Inc"|^|"01/02/2025 AMAZON RETA* ZE8IO4R 18.35 USD"|^|"Project Genius Inc. Egyptian Coin Trade – Wooden Puzzle, High Difficulty, Brainteaser Challenge to Sort The Gold and Silver Coins into Different Columns, Ages 14+"|^|"Employee Relations and Recognition"|^|"PO-100034385"|^|"Approved"|^|"0"|^|"16.99"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10011762"|^|"2025-01-06-08:00"|^|"2025-01-06-08:00"|^|"1414 Evaluation - School of Education"|^|"Amazon Web Services, Inc"|^|"12/30/2024 AMAZON RETA* ZE3WW45 18.18 USD"|^|"Estimated Tax"|^|"Employee Relations and Recognition"|^|"PO-100034368"|^|"Approved"|^|"0"|^|"1.19"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10011762"|^|"2025-01-06-08:00"|^|"2025-01-06-08:00"|^|"1414 Evaluation - School of Education"|^|"Amazon Web Services, Inc"|^|"12/30/2024 AMAZON RETA* ZE3WW45 18.18 USD"|^|"Project Genius Inc. Egyptian Coin Trade – Wooden Puzzle, High Difficulty, Brainteaser Challenge to Sort The Gold and Silver Coins into Different Columns, Ages 14+"|^|"Employee Relations and Recognition"|^|"PO-100034368"|^|"Approved"|^|"0"|^|"16.99"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10011762"|^|"2025-01-06-08:00"|^|"2025-01-06-08:00"|^|"1414 Evaluation - School of Education"|^|"Amazon Web Services, Inc"|^|"12/30/2024 AMAZON RETA* ZE2MB05 18.58 USD"|^|"Estimated Tax"|^|"Employee Relations and Recognition"|^|"PO-100034379"|^|"Approved"|^|"0"|^|"1.59"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10011762"|^|"2025-01-06-08:00"|^|"2025-01-06-08:00"|^|"1414 Evaluation - School of Education"|^|"Amazon Web Services, Inc"|^|"12/30/2024 AMAZON RETA* ZE2MB05 18.58 USD"|^|"Project Genius Inc. Egyptian Coin Trade – Wooden Puzzle, High Difficulty, Brainteaser Challenge to Sort The Gold and Silver Coins into Different Columns, Ages 14+"|^|"Employee Relations and Recognition"|^|"PO-100034379"|^|"Approved"|^|"0"|^|"16.99"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10011762"|^|"2025-01-06-08:00"|^|"2025-01-06-08:00"|^|"1414 Evaluation - School of Education"|^|"Amazon Web Services, Inc"|^|"01/02/2025 AMAZON RETA* ZE7B15I 18.01 USD"|^|"Estimated Tax"|^|"Employee Relations and Recognition"|^|"PO-100034386"|^|"Approved"|^|"0"|^|"1.02"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10011762"|^|"2025-01-06-08:00"|^|"2025-01-06-08:00"|^|"1414 Evaluation - School of Education"|^|"Amazon Web Services, Inc"|^|"01/02/2025 AMAZON RETA* ZE7B15I 18.01 USD"|^|"Project Genius Inc. Egyptian Coin Trade – Wooden Puzzle, High Difficulty, Brainteaser Challenge to Sort The Gold and Silver Coins into Different Columns, Ages 14+"|^|"Employee Relations and Recognition"|^|"PO-100034386"|^|"Approved"|^|"0"|^|"16.99"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10011762"|^|"2025-01-06-08:00"|^|"2025-01-06-08:00"|^|"1414 Evaluation - School of Education"|^|"Amazon Web Services, Inc"|^|"12/28/2024 AMAZON RETA* ZE0MH2J 16.99 USD"|^|"Project Genius Inc. Egyptian Coin Trade – Wooden Puzzle, High Difficulty, Brainteaser Challenge to Sort The Gold and Silver Coins into Different Columns, Ages 14+"|^|"Employee Relations and Recognition"|^|"PO-100034390"|^|"Approved"|^|"0"|^|"16.99"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10011762"|^|"2025-01-06-08:00"|^|"2025-01-06-08:00"|^|"1414 Evaluation - School of Education"|^|"Amazon Web Services, Inc"|^|"12/30/2024 AMAZON RETA* ZE16I35 17.92 USD"|^|"Estimated Tax"|^|"Employee Relations and Recognition"|^|"PO-100034374"|^|"Approved"|^|"0"|^|"0.93"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10011762"|^|"2025-01-06-08:00"|^|"2025-01-06-08:00"|^|"1414 Evaluation - School of Education"|^|"Amazon Web Services, Inc"|^|"12/30/2024 AMAZON RETA* ZE16I35 17.92 USD"|^|"Project Genius Inc. Egyptian Coin Trade – Wooden Puzzle, High Difficulty, Brainteaser Challenge to Sort The Gold and Silver Coins into Different Columns, Ages 14+"|^|"Employee Relations and Recognition"|^|"PO-100034374"|^|"Approved"|^|"0"|^|"16.99"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10011762"|^|"2025-01-06-08:00"|^|"2025-01-06-08:00"|^|"1414 Evaluation - School of Education"|^|"Amazon Web Services, Inc"|^|"01/02/2025 AMAZON RETA* ZD77T54 16.99 USD"|^|"Project Genius Inc. Egyptian Coin Trade – Wooden Puzzle, High Difficulty, Brainteaser Challenge to Sort The Gold and Silver Coins into Different Columns, Ages 14+"|^|"Employee Relations and Recognition"|^|"PO-100034388"|^|"Approved"|^|"0"|^|"16.99"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10011762"|^|"2025-01-06-08:00"|^|"2025-01-06-08:00"|^|"1414 Evaluation - School of Education"|^|"Amazon Web Services, Inc"|^|"12/27/2024 AMAZON RETA* ZE3H75V 18.14 USD"|^|"Estimated Tax"|^|"Employee Relations and Recognition"|^|"PO-100034369"|^|"Approved"|^|"0"|^|"1.15"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10011762"|^|"2025-01-06-08:00"|^|"2025-01-06-08:00"|^|"1414 Evaluation - School of Education"|^|"Amazon Web Services, Inc"|^|"12/27/2024 AMAZON RETA* ZE3H75V 18.14 USD"|^|"Project Genius Inc. Egyptian Coin Trade – Wooden Puzzle, High Difficulty, Brainteaser Challenge to Sort The Gold and Silver Coins into Different Columns, Ages 14+"|^|"Employee Relations and Recognition"|^|"PO-100034369"|^|"Approved"|^|"0"|^|"16.99"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10011762"|^|"2025-01-06-08:00"|^|"2025-01-06-08:00"|^|"1414 Evaluation - School of Education"|^|"Amazon Web Services, Inc"|^|"12/23/2024 AMAZON RETA* ZE2J26M 17.79 USD"|^|"Estimated Tax"|^|"Employee Relations and Recognition"|^|"PO-100034307"|^|"Approved"|^|"0"|^|"0.8"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10011762"|^|"2025-01-06-08:00"|^|"2025-01-06-08:00"|^|"1414 Evaluation - School of Education"|^|"Amazon Web Services, Inc"|^|"12/23/2024 AMAZON RETA* ZE2J26M 17.79 USD"|^|"Project Genius Inc. Egyptian Coin Trade – Wooden Puzzle, High Difficulty, Brainteaser Challenge to Sort The Gold and Silver Coins into Different Columns, Ages 14+"|^|"Employee Relations and Recognition"|^|"PO-100034307"|^|"Approved"|^|"0"|^|"16.99"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10011762"|^|"2025-01-06-08:00"|^|"2025-01-06-08:00"|^|"1414 Evaluation - School of Education"|^|"Amazon Web Services, Inc"|^|"12/31/2024 AMAZON RETA* ZP6WJ33 18.01 USD"|^|"Estimated Tax"|^|"Employee Relations and Recognition"|^|"PO-100034387"|^|"Approved"|^|"0"|^|"1.02"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10011762"|^|"2025-01-06-08:00"|^|"2025-01-06-08:00"|^|"1414 Evaluation - School of Education"|^|"Amazon Web Services, Inc"|^|"12/31/2024 AMAZON RETA* ZP6WJ33 18.01 USD"|^|"Project Genius Inc. Egyptian Coin Trade – Wooden Puzzle, High Difficulty, Brainteaser Challenge to Sort The Gold and Silver Coins into Different Columns, Ages 14+"|^|"Employee Relations and Recognition"|^|"PO-100034387"|^|"Approved"|^|"0"|^|"16.99"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10011762"|^|"2025-01-06-08:00"|^|"2025-01-06-08:00"|^|"1414 Evaluation - School of Education"|^|"Amazon Web Services, Inc"|^|"01/02/2025 AMAZON RETA* ZE86X19 18.18 USD"|^|"Estimated Tax"|^|"Employee Relations and Recognition"|^|"PO-100034371"|^|"Approved"|^|"0"|^|"1.19"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10011762"|^|"2025-01-06-08:00"|^|"2025-01-06-08:00"|^|"1414 Evaluation - School of Education"|^|"Amazon Web Services, Inc"|^|"01/02/2025 AMAZON RETA* ZE86X19 18.18 USD"|^|"Project Genius Inc. Egyptian Coin Trade – Wooden Puzzle, High Difficulty, Brainteaser Challenge to Sort The Gold and Silver Coins into Different Columns, Ages 14+"|^|"Employee Relations and Recognition"|^|"PO-100034371"|^|"Approved"|^|"0"|^|"16.99"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10011762"|^|"2025-01-06-08:00"|^|"2025-01-06-08:00"|^|"1414 Evaluation - School of Education"|^|"Amazon Web Services, Inc"|^|"01/01/2025 AMAZON RETA* ZP0E70A 18.46 USD"|^|"Estimated Tax"|^|"Employee Relations and Recognition"|^|"PO-100034383"|^|"Approved"|^|"0"|^|"1.47"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10011762"|^|"2025-01-06-08:00"|^|"2025-01-06-08:00"|^|"1414 Evaluation - School of Education"|^|"Amazon Web Services, Inc"|^|"01/01/2025 AMAZON RETA* ZP0E70A 18.46 USD"|^|"Project Genius Inc. Egyptian Coin Trade – Wooden Puzzle, High Difficulty, Brainteaser Challenge to Sort The Gold and Silver Coins into Different Columns, Ages 14+"|^|"Employee Relations and Recognition"|^|"PO-100034383"|^|"Approved"|^|"0"|^|"16.99"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10011762"|^|"2025-01-06-08:00"|^|"2025-01-06-08:00"|^|"1414 Evaluation - School of Education"|^|"Amazon Web Services, Inc"|^|"01/02/2025 AMAZON RETA* ZD7673C 17.92 USD"|^|"Estimated Tax"|^|"Employee Relations and Recognition"|^|"PO-100034375"|^|"Approved"|^|"0"|^|"0.93"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10011762"|^|"2025-01-06-08:00"|^|"2025-01-06-08:00"|^|"1414 Evaluation - School of Education"|^|"Amazon Web Services, Inc"|^|"01/02/2025 AMAZON RETA* ZD7673C 17.92 USD"|^|"Project Genius Inc. Egyptian Coin Trade – Wooden Puzzle, High Difficulty, Brainteaser Challenge to Sort The Gold and Silver Coins into Different Columns, Ages 14+"|^|"Employee Relations and Recognition"|^|"PO-100034375"|^|"Approved"|^|"0"|^|"16.99"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10011762"|^|"2025-01-06-08:00"|^|"2025-01-06-08:00"|^|"1414 Evaluation - School of Education"|^|"Amazon Web Services, Inc"|^|"01/02/2025 AMAZON RETA* ZD0H66C 16.99 USD"|^|"Project Genius Inc. Egyptian Coin Trade – Wooden Puzzle, High Difficulty, Brainteaser Challenge to Sort The Gold and Silver Coins into Different Columns, Ages 14+"|^|"Employee Relations and Recognition"|^|"PO-100034377"|^|"Approved"|^|"0"|^|"16.99"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10011762"|^|"2025-01-06-08:00"|^|"2025-01-06-08:00"|^|"1421 Prelicensure"|^|"Amazon Web Services, Inc"|^|"12/19/2024 AMZN MKTP US*Z92WO98 13.27 USD"|^|"Estimated Tax"|^|"Office Supplies"|^|"PO-100034258"|^|"Approved"|^|"0"|^|"0.32"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10011762"|^|"2025-01-06-08:00"|^|"2025-01-06-08:00"|^|"1421 Prelicensure"|^|"Amazon Web Services, Inc"|^|"12/19/2024 AMZN MKTP US*Z92WO98 13.27 USD"|^|"Green Mountain Coffee Roasters Breakfast Blend, Single-Serve Keurig K-Cup Pods, Light Roast Coffee, 24 Count"|^|"Office Supplies"|^|"PO-100034258"|^|"Approved"|^|"0"|^|"12.95"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10011762"|^|"2025-01-06-08:00"|^|"2025-01-06-08:00"|^|"1421 Prelicensure"|^|"Amazon Web Services, Inc"|^|"12/19/2024 AMAZON RETA* Z15BE46 18.98 USD"|^|"Estimated Tax"|^|"Nursing Materials"|^|"PO-100034258"|^|"Approved"|^|"0"|^|"0.65"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10011762"|^|"2025-01-06-08:00"|^|"2025-01-06-08:00"|^|"1421 Prelicensure"|^|"Amazon Web Services, Inc"|^|"12/19/2024 AMAZON RETA* Z15BE46 18.98 USD"|^|"EXPO Low Odor Dry Erase Markers, Fine Tip, Black, 12 Count"|^|"Nursing Materials"|^|"PO-100034258"|^|"Approved"|^|"0"|^|"6.41"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10011762"|^|"2025-01-06-08:00"|^|"2025-01-06-08:00"|^|"1421 Prelicensure"|^|"Amazon Web Services, Inc"|^|"12/19/2024 AMAZON RETA* Z15BE46 18.98 USD"|^|"Twinings English Breakfast Black Tea K-Cup Pods for Keurig, 24 Count (Pack of 1), Smooth, Flavourful, Robust, Caffeinated, Enjoy Hot or Iced | Packaging May Vary"|^|"Office Supplies"|^|"PO-100034258"|^|"Approved"|^|"0"|^|"11.92"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10011762"|^|"2025-01-06-08:00"|^|"2025-01-06-08:00"|^|"1488 IPM Transformation PM"|^|"Amazon Web Services, Inc"|^|"12/22/2024 AMAZON RETA* Z959O7P 348.60 USD"|^|"Measure What Matters: How Google, Bono, and the Gates Foundation Rock the World with OKRs"|^|"Training & Development"|^|"PO-100034292"|^|"Approved"|^|"0"|^|"348.6"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10011762"|^|"2025-01-06-08:00"|^|"2025-01-06-08:00"|^|"1607 University Events"|^|"Amazon Web Services, Inc"|^|"12/28/2024 AMAZON MARK* ZP9T26N 40.68 USD"|^|"16" inch Single Blue Alphabet Letter number Balloons Aluminum Hanging Foil Film Balloon Wedding Birthday party decoration banner Air Mylar Balloons (16 inch Pure Blue G)"|^|"Office Supplies"|^|"PO-100034376"|^|"Approved"|^|"0"|^|"4.48"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10011762"|^|"2025-01-06-08:00"|^|"2025-01-06-08:00"|^|"1607 University Events"|^|"Amazon Web Services, Inc"|^|"12/28/2024 AMAZON MARK* ZP9T26N 40.68 USD"|^|"Blue Star Foil Balloons, 18 Inch Royal Blue Silver Stars Shape Mylar Helium Balloons 12 Pcs Large Light Blue Silver Pentagram Balloons Party Decoration for Birthday Graduation Baby Shower"|^|"Office Supplies"|^|"PO-100034376"|^|"Approved"|^|"0"|^|"8.99"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10011762"|^|"2025-01-06-08:00"|^|"2025-01-06-08:00"|^|"1607 University Events"|^|"Amazon Web Services, Inc"|^|"12/28/2024 AMAZON MARK* ZP9T26N 40.68 USD"|^|"Glazeal 4pcs Large Candy Jar with Spoons, 72 OZ Hexagon Candy Jar Plastic Clear Cookie Jar with Lid for Candy Buffet, Kitchen Storage Containers Set"|^|"Office Supplies"|^|"PO-100034376"|^|"Approved"|^|"0"|^|"23.99"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10011762"|^|"2025-01-06-08:00"|^|"2025-01-06-08:00"|^|"1607 University Events"|^|"Amazon Web Services, Inc"|^|"12/28/2024 AMAZON MARK* ZP9T26N 40.68 USD"|^|"Estimated Tax"|^|"Office Supplies"|^|"PO-100034376"|^|"Approved"|^|"0"|^|"3.22"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10011762"|^|"2025-01-06-08:00"|^|"2025-01-06-08:00"|^|"1607 University Events"|^|"Amazon Web Services, Inc"|^|"12/28/2024 AMAZON MARK* ZE9A844 49.38 USD"|^|"Estimated Tax"|^|"Office Supplies"|^|"PO-100034376"|^|"Approved"|^|"0"|^|"3.92"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10011762"|^|"2025-01-06-08:00"|^|"2025-01-06-08:00"|^|"1607 University Events"|^|"Amazon Web Services, Inc"|^|"12/28/2024 AMAZON MARK* ZE9A844 49.38 USD"|^|"16" inch Single Blue Alphabet Letter number Balloons Aluminum Hanging Foil Film Balloon Wedding Birthday party decoration banner Air Mylar Balloons (16 inch Pure Blue W)"|^|"Office Supplies"|^|"PO-100034376"|^|"Approved"|^|"0"|^|"4.48"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10011762"|^|"2025-01-06-08:00"|^|"2025-01-06-08:00"|^|"1607 University Events"|^|"Amazon Web Services, Inc"|^|"12/28/2024 AMAZON MARK* ZE9A844 49.38 USD"|^|"SHENGHE 12" Fillable Cardboard Letter Charcuterie Gift Box With Cover Sweets Packaging (G)"|^|"Office Supplies"|^|"PO-100034376"|^|"Approved"|^|"0"|^|"20.99"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10011762"|^|"2025-01-06-08:00"|^|"2025-01-06-08:00"|^|"1607 University Events"|^|"Amazon Web Services, Inc"|^|"12/28/2024 AMAZON MARK* ZE9A844 49.38 USD"|^|"SHENGHE 12" Fillable Cardboard Letter Charcuterie Gift Cupcake Box With Cover Sweets Packaging (U)"|^|"Office Supplies"|^|"PO-100034376"|^|"Approved"|^|"0"|^|"19.99"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10011762"|^|"2025-01-06-08:00"|^|"2025-01-06-08:00"|^|"1607 University Events"|^|"Amazon Web Services, Inc"|^|"12/26/2024 AMAZON MARK* Z94LM79 85.04 USD"|^|"Estimated Tax"|^|"Office Supplies"|^|"PO-100034376"|^|"Approved"|^|"0"|^|"6.74"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10011762"|^|"2025-01-06-08:00"|^|"2025-01-06-08:00"|^|"1607 University Events"|^|"Amazon Web Services, Inc"|^|"12/26/2024 AMAZON MARK* Z94LM79 85.04 USD"|^|"16" inch Single Blue Alphabet Letter number Balloons Aluminum Hanging Foil Film Balloon Wedding Birthday party decoration banner Air Mylar Balloons (16 inch Pure Blue U)"|^|"Office Supplies"|^|"PO-100034376"|^|"Approved"|^|"0"|^|"4.48"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10011762"|^|"2025-01-06-08:00"|^|"2025-01-06-08:00"|^|"1607 University Events"|^|"Amazon Web Services, Inc"|^|"12/26/2024 AMAZON MARK* Z94LM79 85.04 USD"|^|"16 inch multicolor Welcome Balloon Banner Balloons Foil Letter Balloon Anniversary Celebration Party Decorations (L WELCOME SILVER)"|^|"Office Supplies"|^|"PO-100034376"|^|"Approved"|^|"0"|^|"5.98"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10011762"|^|"2025-01-06-08:00"|^|"2025-01-06-08:00"|^|"1607 University Events"|^|"Amazon Web Services, Inc"|^|"12/26/2024 AMAZON MARK* Z94LM79 85.04 USD"|^|"120 Pcs Pronoun Badges Pins Gender Identity Pins Round They Them Pronoun Pin Buttons Multiple Colors Pronoun Pinback for Shirts Clothes (Classic Style)"|^|"Office Supplies"|^|"PO-100034376"|^|"Approved"|^|"0"|^|"12.99"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10011762"|^|"2025-01-06-08:00"|^|"2025-01-06-08:00"|^|"1607 University Events"|^|"Amazon Web Services, Inc"|^|"12/26/2024 AMAZON MARK* Z94LM79 85.04 USD"|^|"SHENGHE 12" Fillable Cardboard Letter Charcuterie Gift Cupcake Box With Cover Sweets Packaging (W)"|^|"Office Supplies"|^|"PO-100034376"|^|"Approved"|^|"0"|^|"19.99"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10011762"|^|"2025-01-06-08:00"|^|"2025-01-06-08:00"|^|"1607 University Events"|^|"Amazon Web Services, Inc"|^|"12/26/2024 AMAZON MARK* Z94LM79 85.04 USD"|^|"Umigy 4 Sets Plastic Candy Jar with Lid for Candy Buffet with Mini Acrylic Plastic Kitchen Scoop 42 oz Clear Candy Container Plastic Cookie Jar for Kitchen Counter Decorative Plastic Jar with Lid"|^|"Office Supplies"|^|"PO-100034376"|^|"Approved"|^|"0"|^|"24.99"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10011762"|^|"2025-01-06-08:00"|^|"2025-01-06-08:00"|^|"1607 University Events"|^|"Amazon Web Services, Inc"|^|"12/26/2024 AMAZON MARK* Z94LM79 85.04 USD"|^|"Comfy Package [5.5 oz. - 100 Count Clear Disposable Plastic Portion Cups with Lids - Soufflé Cups, Jello Shot Cups With Lids, Clear Plastic Containers Perfect for salad Dressing and More"|^|"Office Supplies"|^|"PO-100034376"|^|"Approved"|^|"0"|^|"9.87"|^|""
"Western Governors University"|^|"WGU"|^|"Approved"|^|"PC-10011763"|^|"2025-01-06-08:00"|^|"2025-01-06-08:00"|^|"1322 Regional Operations - Southeast"|^|"Chattanooga Area Chamber of Commerce (Inactive)"|^|"01/02/2025 CHATTANOOGA AREA CHA 600.00 USD"|^|"Annual membership to Chattanooga Chamber"|^|"Corporate Memberships, Subscriptions & Dues"|^|""|^|"Approved"|^|"0"|^|"600"|^|""
"Western Governors University"|^|"WGU"|^|"Approved"|^|"PC-10011764"|^|"2025-01-06-08:00"|^|"2025-01-06-08:00"|^|"1322 Regional Operations - Southeast"|^|""|^|"12/19/2024 STAMPS.COM 21.44 USD"|^|"Stamps.com for WGU NC"|^|"Postage & Shipping"|^|""|^|"Approved"|^|"0"|^|"21.44"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10011765"|^|"2025-01-06-08:00"|^|"2025-01-06-08:00"|^|"1115 Facilities Management"|^|""|^|"12/21/2024 SQ *ALLIANCE TRANSPO 2,062.50 USD"|^|"UTA Shuttle Service"|^|"Other Employee Benefits"|^|""|^|"Approved"|^|"0"|^|"2062.5"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10011765"|^|"2025-01-06-08:00"|^|"2025-01-06-08:00"|^|"1115 Facilities Management"|^|""|^|"12/28/2024 SQ *ALLIANCE TRANSPO 1,237.50 USD"|^|"UTA Shuttle Service"|^|"Other Employee Benefits"|^|""|^|"Approved"|^|"0"|^|"1237.5"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10011765"|^|"2025-01-06-08:00"|^|"2025-01-06-08:00"|^|"1115 Facilities Management"|^|""|^|"12/14/2024 SQ *ALLIANCE TRANSPO 2,250.00 USD"|^|"UTA Shuttle Service"|^|"Other Employee Benefits"|^|""|^|"Approved"|^|"0"|^|"2250"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10011765"|^|"2025-01-06-08:00"|^|"2025-01-06-08:00"|^|"1115 Facilities Management"|^|""|^|"12/07/2024 SQ *ALLIANCE TRANSPO 2,250.00 USD"|^|"UTA Shuttle Service"|^|"Other Employee Benefits"|^|""|^|"Approved"|^|"0"|^|"2250"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10011766"|^|"2025-01-06-08:00"|^|"2025-01-06-08:00"|^|"1760 Craft (WGUC)"|^|""|^|"12/28/2024 WEB*HOSTGATOR.COM 24.19 USD"|^|""|^|"Software"|^|""|^|"Approved"|^|"0"|^|"24.19"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10011766"|^|"2025-01-06-08:00"|^|"2025-01-06-08:00"|^|"1760 Craft (WGUC)"|^|"GitHub, Inc."|^|"12/24/2024 GITHUB, INC. 359.72 USD"|^|""|^|"Software"|^|""|^|"Approved"|^|"0"|^|"359.72"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10011766"|^|"2025-01-06-08:00"|^|"2025-01-06-08:00"|^|"1760 Craft (WGUC)"|^|""|^|"01/02/2025 MAILCHIMP 49.16 USD"|^|""|^|"Software"|^|""|^|"Approved"|^|"0"|^|"49.16"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10011766"|^|"2025-01-06-08:00"|^|"2025-01-06-08:00"|^|"1760 Craft (WGUC)"|^|""|^|"01/01/2025 LOCALSTACK GMBH 210.00 USD"|^|""|^|"Software"|^|""|^|"Approved"|^|"0"|^|"210"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10011766"|^|"2025-01-06-08:00"|^|"2025-01-06-08:00"|^|"1760 Craft (WGUC)"|^|""|^|"01/01/2025 GOOGLE*CLOUD DZF9KP 29.51 USD"|^|""|^|"Software"|^|""|^|"Approved"|^|"0"|^|"29.51"|^|""
