Company|^|Reference ID Company|^|Verification Status|^|Verification Number|^|Verification Date|^|Accounting Date for Operational Transaction|^|Cost Center|^|Supplier|^|Trans Detail|^|Line Description|^|Spend Category|^|Purchase Order|^|Trans Status|^|Line Split|^|Line Amount|^|Supplier Contract
"Western Governors University"|^|"WGU"|^|"Approved"|^|"PC-10012426"|^|"2025-04-02-07:00"|^|"2025-04-02-07:00"|^|"1472 College Heads - School of Technology"|^|""|^|"03/20/2025 WWW.CHOTTO-MATTE.COM 2,101.90 USD"|^|"Dinner for SFO roadshow"|^|"Food - Business"|^|""|^|"Approved"|^|"0"|^|"2101.9"|^|""
"Western Governors University"|^|"WGU"|^|"Approved"|^|"PC-10012426"|^|"2025-04-02-07:00"|^|"2025-04-02-07:00"|^|"1472 College Heads - School of Technology"|^|""|^|"03/19/2025 WGU DTOCAFE Q (8.00) USD"|^|"Lunch for Sam Oldroyd before badge was activated"|^|"Food - Business"|^|""|^|"Approved"|^|"0"|^|"-8"|^|""
"Western Governors University"|^|"WGU"|^|"Approved"|^|"PC-10012426"|^|"2025-04-02-07:00"|^|"2025-04-02-07:00"|^|"1472 College Heads - School of Technology"|^|""|^|"03/19/2025 WGU DTOCAFE Q 8.00 USD"|^|"Lunch for Sam Oldroyd before badge was activated"|^|"Food - Business"|^|""|^|"Approved"|^|"0"|^|"8"|^|""
"Western Governors University"|^|"WGU"|^|"Approved"|^|"PC-10012426"|^|"2025-04-02-07:00"|^|"2025-04-02-07:00"|^|"1472 College Heads - School of Technology"|^|""|^|"03/26/2025 DD *DOORDASH HRUSKAS 69.91 USD"|^|"Upload Meeting"|^|"Food - Business"|^|""|^|"Approved"|^|"0"|^|"69.91"|^|""
"Western Governors University"|^|"WGU"|^|"Approved"|^|"PC-10012426"|^|"2025-04-02-07:00"|^|"2025-04-02-07:00"|^|"1472 College Heads - School of Technology"|^|""|^|"03/17/2025 SP OWALA 379.75 USD"|^|"Owala water bottles"|^|"Employee Relations and Recognition"|^|""|^|"Approved"|^|"0"|^|"379.75"|^|""
"Western Governors University"|^|"WGU"|^|"Approved"|^|"PC-10012426"|^|"2025-04-02-07:00"|^|"2025-04-02-07:00"|^|"1472 College Heads - School of Technology"|^|""|^|"03/17/2025 SP OWALA 379.75 USD"|^|"Owala water bottles"|^|"Employee Relations and Recognition"|^|""|^|"Approved"|^|"0"|^|"379.75"|^|""
"Western Governors University"|^|"WGU"|^|"Approved"|^|"PC-10012426"|^|"2025-04-02-07:00"|^|"2025-04-02-07:00"|^|"1472 College Heads - School of Technology"|^|""|^|"03/26/2025 SP OWALA (476.51) USD"|^|"Owala water bottle refund for 40oz"|^|"Employee Relations and Recognition"|^|""|^|"Approved"|^|"0"|^|"-476.51"|^|""
"Western Governors University"|^|"WGU"|^|"Approved"|^|"PC-10012426"|^|"2025-04-02-07:00"|^|"2025-04-02-07:00"|^|"1472 College Heads - School of Technology"|^|""|^|"03/25/2025 SP OWALA (476.51) USD"|^|"Owala water bottle refund for 40oz"|^|"Employee Relations and Recognition"|^|""|^|"Approved"|^|"0"|^|"-476.51"|^|""
"Western Governors University"|^|"WGU"|^|"Approved"|^|"PC-10012426"|^|"2025-04-02-07:00"|^|"2025-04-02-07:00"|^|"1472 College Heads - School of Technology"|^|""|^|"03/25/2025 SP OWALA (476.51) USD"|^|"Owala water bottle refund for 40oz"|^|"Employee Relations and Recognition"|^|""|^|"Approved"|^|"0"|^|"-476.51"|^|""
"Western Governors University"|^|"WGU"|^|"Approved"|^|"PC-10012426"|^|"2025-04-02-07:00"|^|"2025-04-02-07:00"|^|"1472 College Heads - School of Technology"|^|""|^|"03/26/2025 DD *DOORDASH HRUSKAS 64.13 USD"|^|"Upload breakfast"|^|"Food - Business"|^|""|^|"Approved"|^|"0"|^|"64.13"|^|""
"Western Governors University"|^|"WGU"|^|"Approved"|^|"PC-10012426"|^|"2025-04-02-07:00"|^|"2025-04-02-07:00"|^|"1472 College Heads - School of Technology"|^|""|^|"03/19/2025 WGU DTOCAFE Q 8.00 USD"|^|"Lunch for Sam Oldroyd before his badge worked"|^|"Food - Business"|^|""|^|"Approved"|^|"0"|^|"8"|^|""
"Western Governors University"|^|"WGU"|^|"Approved"|^|"PC-10012426"|^|"2025-04-02-07:00"|^|"2025-04-02-07:00"|^|"1472 College Heads - School of Technology"|^|""|^|"03/26/2025 DD *DOORDASH HRUSKAS 16.53 USD"|^|"Upload breakfast"|^|"Food - Business"|^|""|^|"Approved"|^|"0"|^|"16.53"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012427"|^|"2025-04-02-07:00"|^|"2025-04-02-07:00"|^|"1454 Authenticity Services"|^|""|^|"03/28/2025 PREP BLAST 58.50 USD"|^|"This is a proctor site payment for WGU student 001410089 at University of South Florida Tampa"|^|"Test Delivery Technology"|^|""|^|"Approved"|^|"0"|^|"58.5"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012428"|^|"2025-04-02-07:00"|^|"2025-04-02-07:00"|^|"1561 Craft Technology"|^|"WGU Procurement Only"|^|"03/03/2025 METABASE INC 570.10 USD"|^|"Blanket PO for Quarterly paymnets to METABASE"|^|"Software"|^|"PO-100036037"|^|"Approved"|^|"0"|^|"570.1"|^|""
"Western Governors University"|^|"WGU"|^|"Approved"|^|"PC-10012429"|^|"2025-04-02-07:00"|^|"2025-04-02-07:00"|^|"1330 Regional Operations - Northeast"|^|""|^|"03/28/2025 AMTRAK MOBILE APP 114.40 USD"|^|""|^|"Car Service (Taxi, Limo, Uber, Lyft, etc)"|^|""|^|"Approved"|^|"0"|^|"114.4"|^|""
"Western Governors University"|^|"WGU"|^|"Approved"|^|"PC-10012429"|^|"2025-04-02-07:00"|^|"2025-04-02-07:00"|^|"1330 Regional Operations - Northeast"|^|""|^|"03/28/2025 STAPLES 001011 185.75 USD"|^|""|^|"Printing / Copies"|^|""|^|"Approved"|^|"0"|^|"185.75"|^|""
"Western Governors University"|^|"WGU"|^|"Approved"|^|"PC-10012429"|^|"2025-04-02-07:00"|^|"2025-04-02-07:00"|^|"1330 Regional Operations - Northeast"|^|"Regus Management Group LLC"|^|"03/28/2025 REGUS MANAGEMENT GRO 408.90 USD"|^|""|^|"Office Rent"|^|""|^|"Approved"|^|"0"|^|"408.9"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012430"|^|"2025-04-02-07:00"|^|"2025-04-02-07:00"|^|"1421 Prelicensure"|^|"Amazon Web Services, Inc"|^|"03/29/2025 AMAZON RETA* VY1JM3U (15.50) USD"|^|"LocknLock Aqua Fridge Door Water Jug with Handle BPA Free Plastic Pitcher with Screw Top Lid Perfect for Making Teas and Juices, 1 Gallon, Clear"|^|"Lab Equipment"|^|"PO-100035471"|^|"Approved"|^|"0"|^|"-15.5"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012431"|^|"2025-04-02-07:00"|^|"2025-04-02-07:00"|^|"1115 Facilities Management"|^|"Amazon Web Services, Inc"|^|"03/27/2025 AMAZON MARK* EG7TQ03 21.78 USD"|^|"2" x 10" Aluminum Desk Name Plate Holder, Office Business Desk Sign Holder Desktop 2 Pack (Silver)"|^|"Office Supplies"|^|"PO-100035910"|^|"Approved"|^|"0"|^|"21.78"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012431"|^|"2025-04-02-07:00"|^|"2025-04-02-07:00"|^|"1207 Site Support"|^|"Amazon Web Services, Inc"|^|"03/26/2025 AMAZON MARK* 298FY1S 337.13 USD"|^|"Jack Link's Beef Jerky, Original, Multipack Bags Flavorful Meat Snacks for Lunches, Ready to Eat Protein Snacks, Individual Packs - 7g of Protein, Made with 100% Beef 0.625 oz (Pack of 48)"|^|"Food - Business"|^|"PO-100035899"|^|"Approved"|^|"0"|^|"172.26"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012431"|^|"2025-04-02-07:00"|^|"2025-04-02-07:00"|^|"1207 Site Support"|^|"Amazon Web Services, Inc"|^|"03/26/2025 AMAZON MARK* 298FY1S 337.13 USD"|^|"Ultimate Assorted Candy Party Mix - 2 LB Bag - Mega Variety Bulk Assortment - Individually Wrapped Candy - –Queen Jax - - Variety Pack"|^|"Food - Business"|^|"PO-100035899"|^|"Approved"|^|"0"|^|"14.99"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012431"|^|"2025-04-02-07:00"|^|"2025-04-02-07:00"|^|"1207 Site Support"|^|"Amazon Web Services, Inc"|^|"03/26/2025 AMAZON MARK* 298FY1S 337.13 USD"|^|"Granola Bars Bulk Variety Pack - Healthy Granola Bars Variety Snack Box for Office Snacks & Healthy Breakfast Bars - Snacks Variety Pack for Adults and Kids - Granola Bars Bulk (60 Count)"|^|"Food - Business"|^|"PO-100035899"|^|"Approved"|^|"0"|^|"149.88"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012431"|^|"2025-04-02-07:00"|^|"2025-04-02-07:00"|^|"1335 WGU Commencements"|^|"Amazon Web Services, Inc"|^|"03/27/2025 AMAZON MARK* RX5N07I 36.82 USD"|^|"Oxford 30 (1000 PK) Blank Index Cards, 3" x 5", White, 1,000 Cards (10 Packs of 100) (30)"|^|"Office Supplies"|^|"PO-100035872"|^|"Approved"|^|"0"|^|"10.71"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012431"|^|"2025-04-02-07:00"|^|"2025-04-02-07:00"|^|"1335 WGU Commencements"|^|"Amazon Web Services, Inc"|^|"03/27/2025 AMAZON MARK* RX5N07I 36.82 USD"|^|"Gold Coins Milk Chocolate Candy | 1.5-Pound Bag, 130 Count | St. Patrick's Day Candy"|^|"Office Supplies"|^|"PO-100035872"|^|"Approved"|^|"0"|^|"26.11"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012431"|^|"2025-04-02-07:00"|^|"2025-04-02-07:00"|^|"1412 Evaluation - Leavitt School of Health"|^|"Amazon Web Services, Inc"|^|"03/28/2025 AMAZON MKTPL*VW7FH6W 55.62 USD"|^|"Estimated Tax"|^|"Lab Equipment"|^|"PO-100035915"|^|"Approved"|^|"0"|^|"3.64"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012431"|^|"2025-04-02-07:00"|^|"2025-04-02-07:00"|^|"1421 Prelicensure"|^|"Amazon Web Services, Inc"|^|"03/28/2025 AMAZON MKTPL*VW7FH6W 55.62 USD"|^|"Mosby's Drug Guide for Nursing Students"|^|"Lab Equipment"|^|"PO-100035915"|^|"Approved"|^|"0"|^|"51.98"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012431"|^|"2025-04-02-07:00"|^|"2025-04-02-07:00"|^|"1421 Prelicensure"|^|"Amazon Web Services, Inc"|^|"03/27/2025 AMAZON MARK* 0H2UN3C 38.18 USD"|^|"Estimated Tax"|^|"Lab Equipment"|^|"PO-100035915"|^|"Approved"|^|"0"|^|"2.49"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012431"|^|"2025-04-02-07:00"|^|"2025-04-02-07:00"|^|"1421 Prelicensure"|^|"Amazon Web Services, Inc"|^|"03/27/2025 AMAZON MARK* 0H2UN3C 38.18 USD"|^|"Promotion Applied"|^|"Lab Equipment"|^|"PO-100035915"|^|"Approved"|^|"0"|^|"-0.2"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012431"|^|"2025-04-02-07:00"|^|"2025-04-02-07:00"|^|"1421 Prelicensure"|^|"Amazon Web Services, Inc"|^|"03/27/2025 AMAZON MARK* 0H2UN3C 38.18 USD"|^|"FJYQOP Silicone Nipple Covers - 5 Pairs, Women's Reusable Adhesive Invisible Pasties Nippleless Covers Round"|^|"Lab Equipment"|^|"PO-100035915"|^|"Approved"|^|"0"|^|"8.49"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012431"|^|"2025-04-02-07:00"|^|"2025-04-02-07:00"|^|"1421 Prelicensure"|^|"Amazon Web Services, Inc"|^|"03/27/2025 AMAZON MARK* 0H2UN3C 38.18 USD"|^|"SanDisk 32GB 3-Pack Ultra USB 3.0 Flash Drive 32GB (Pack of 3) - SDCZ48-032G-GAM46T, Black"|^|"Lab Equipment"|^|"PO-100035915"|^|"Approved"|^|"0"|^|"16.99"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012431"|^|"2025-04-02-07:00"|^|"2025-04-02-07:00"|^|"1421 Prelicensure"|^|"Amazon Web Services, Inc"|^|"03/27/2025 AMAZON MARK* 0H2UN3C 38.18 USD"|^|"TWOHANDS Wet Erase Markers Ultra Fine Tip,0.7mm,Low Odor,Extra Fine Point,12 Assorted Colors,Whiteboard Markers for Office,Home,or Planning Dry Erase Board,20703"|^|"Lab Equipment"|^|"PO-100035915"|^|"Approved"|^|"0"|^|"8.49"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012431"|^|"2025-04-02-07:00"|^|"2025-04-02-07:00"|^|"1421 Prelicensure"|^|"Amazon Web Services, Inc"|^|"03/27/2025 AMAZON MARK* 0H2UN3C 38.18 USD"|^|"Amazon Basics Disposable Striped Plastic Flex Straws, Assorted Colors, 100 Count, Large Pack"|^|"Lab Equipment"|^|"PO-100035915"|^|"Approved"|^|"0"|^|"1.92"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012431"|^|"2025-04-02-07:00"|^|"2025-04-02-07:00"|^|"1607 University Events"|^|"Amazon Web Services, Inc"|^|"03/28/2025 AMAZON MARK* DC0592C 56.85 USD"|^|"Sharpie Permanent Markers Set, Quick Drying And Fade Resistant Fine Point Marker For Wood, Plastic, Paper, Metal, And More, Drawing, Coloring, And Poster Marker , Black, 12 Count"|^|"Miscellaneous Expenses"|^|"PO-100035918"|^|"Approved"|^|"0"|^|"9.86"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012431"|^|"2025-04-02-07:00"|^|"2025-04-02-07:00"|^|"1607 University Events"|^|"Amazon Web Services, Inc"|^|"03/28/2025 AMAZON MARK* DC0592C 56.85 USD"|^|"Amazon Basics Desktop Stapler with 1000 Staples, Office Stapler, Lightweight, Easy to Use, 25 Sheet Capacity, Non-Slip, Black, 3 Pack"|^|"Miscellaneous Expenses"|^|"PO-100035918"|^|"Approved"|^|"0"|^|"18.06"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012431"|^|"2025-04-02-07:00"|^|"2025-04-02-07:00"|^|"1607 University Events"|^|"Amazon Web Services, Inc"|^|"03/28/2025 AMAZON MARK* DC0592C 56.85 USD"|^|"6 Packs Retractable Tape Measure + 2PCS Soft Boby Measuring Tape for Body Measurements(60-Inch), Premium Sewing Tape Double Scale Vinyl Ruler for Weight Loss Medical Tailor Fabric Cloth Knitting Craft"|^|"Miscellaneous Expenses"|^|"PO-100035918"|^|"Approved"|^|"0"|^|"12.58"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012431"|^|"2025-04-02-07:00"|^|"2025-04-02-07:00"|^|"1607 University Events"|^|"Amazon Web Services, Inc"|^|"03/28/2025 AMAZON MARK* DC0592C 56.85 USD"|^|"Scissors, Rkqoa 8" Scissors All Purpose 6 Pack - Comfort-Grip Sharp Scissors for Office School Sewing Fabric Craft Art Supplies, Teacher/Class Scissors, Right/Left Handles"|^|"Miscellaneous Expenses"|^|"PO-100035918"|^|"Approved"|^|"0"|^|"7.45"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012431"|^|"2025-04-02-07:00"|^|"2025-04-02-07:00"|^|"1607 University Events"|^|"Amazon Web Services, Inc"|^|"03/28/2025 AMAZON MARK* DC0592C 56.85 USD"|^|"4 Pcs Box Cutter, Box Cutter Retractable, Retractable Box Opener, Package Opener, Easy Slide Retractable Cute Box Cutter for opening daily express boxes, envelopes, packages, paper tapes and more"|^|"Miscellaneous Expenses"|^|"PO-100035918"|^|"Approved"|^|"0"|^|"8.9"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012433"|^|"2025-04-03-07:00"|^|"2025-04-03-07:00"|^|"1561 Craft Technology"|^|"WGU Procurement Only"|^|"03/28/2025 WEB*HOSTGATOR.COM 24.19 USD"|^|"Blanket PO- monthly plan for HostGator"|^|"Software"|^|"PO-100036060"|^|"Approved"|^|"0"|^|"24.19"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012434"|^|"2025-04-03-07:00"|^|"2025-04-03-07:00"|^|"1115 Facilities Management"|^|""|^|"03/28/2025 MAVERIK #627 315.00 USD"|^|"Fleet Fuel - Sage Coach"|^|"Automobiles"|^|""|^|"Approved"|^|"0"|^|"315"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012434"|^|"2025-04-03-07:00"|^|"2025-04-03-07:00"|^|"1115 Facilities Management"|^|""|^|"03/28/2025 MAVERIK #627 6.20 USD"|^|"Food - Sage Coach Travel"|^|"Food - Business"|^|""|^|"Approved"|^|"0"|^|"6.2"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012434"|^|"2025-04-03-07:00"|^|"2025-04-03-07:00"|^|"1115 Facilities Management"|^|""|^|"03/28/2025 PTG OF SALT LAKE CIT 3,574.25 USD"|^|"Fleet Safety Inspection and Maintenance - Sage Coach"|^|"Automobiles"|^|""|^|"Approved"|^|"0"|^|"3574.25"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012453"|^|"2025-04-03-07:00"|^|"2025-04-03-07:00"|^|"1222 WGU Production Studio"|^|"B&H Foto & Electronics Corp"|^|"03/28/2025 B&H PHOTO 800-606-69 4,522.61 USD"|^|"CANON EOS R5 C Camera Kit with Audio Dacs"|^|"Audio / Visual Equipment"|^|""|^|"Approved"|^|"0"|^|"4522.61"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012454"|^|"2025-04-03-07:00"|^|"2025-04-03-07:00"|^|"1488 IPM Transformation PM"|^|""|^|"03/27/2025 SCHMIDT`S PASTRY COT 6.10 USD"|^|"IPM: Gluten free item for birthday party"|^|"Employee Relations and Recognition"|^|""|^|"Approved"|^|"0"|^|"6.1"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012454"|^|"2025-04-03-07:00"|^|"2025-04-03-07:00"|^|"1488 IPM Transformation PM"|^|""|^|"03/27/2025 ZURCHERS - SITE 116 15.72 USD"|^|"IPM: supplies for spaghetti meeting"|^|"Meeting Equipment & Supplies"|^|""|^|"Approved"|^|"0"|^|"15.72"|^|""
"Juvo Ventures, LLC"|^|"Juvo"|^|"Approved"|^|"PC-10012455"|^|"2025-04-03-07:00"|^|"2025-04-03-07:00"|^|"1512 Juvo LLC"|^|""|^|"03/30/2025 WATER COFFEE DELIVER 7.80 USD"|^|""|^|"Office Supplies"|^|""|^|"Approved"|^|"0"|^|"7.8"|^|""
"Juvo Ventures, LLC"|^|"Juvo"|^|"Approved"|^|"PC-10012455"|^|"2025-04-03-07:00"|^|"2025-04-03-07:00"|^|"1512 Juvo LLC"|^|""|^|"03/30/2025 AMAZON.COM*HX16C9FU3 17.50 USD"|^|""|^|"Office Supplies"|^|""|^|"Approved"|^|"0"|^|"17.5"|^|""
"Western Governors University"|^|"WGU"|^|"Approved"|^|"PC-10012456"|^|"2025-04-03-07:00"|^|"2025-04-03-07:00"|^|"1324 Regional Operations - Northwest"|^|"WGU Procurement Only"|^|"03/31/2025 AI WEEK VISIONARY SP 15,000.00 USD"|^|"WTIA Sponsorship at AI Week in October. Split equally with the School of Technology and NW Region. Paid via P-card."|^|"Sponsorships"|^|"PO-100035984"|^|"Approved"|^|"0"|^|"7500"|^|""
"Western Governors University"|^|"WGU"|^|"Approved"|^|"PC-10012456"|^|"2025-04-03-07:00"|^|"2025-04-03-07:00"|^|"1472 College Heads - School of Technology"|^|"WGU Procurement Only"|^|"03/31/2025 AI WEEK VISIONARY SP 15,000.00 USD"|^|"WTIA Sponsorship at AI Week in October. Split equally with the School of Technology and NW Region. Paid via P-card."|^|"Sponsorships"|^|"PO-100035984"|^|"Approved"|^|"0"|^|"7500"|^|""
"WGU Labs"|^|"WGULABS"|^|"Approved"|^|"PC-10012457"|^|"2025-04-03-07:00"|^|"2025-04-03-07:00"|^|"1506 WGU Labs - Admin/Sales"|^|""|^|"03/31/2025 HUBSPOT INC. 411.83 USD"|^|"Hubspot March 2025"|^|"Corporate Memberships, Subscriptions & Dues"|^|""|^|"Approved"|^|"0"|^|"411.83"|^|""
"WGU Labs"|^|"WGULABS"|^|"Approved"|^|"PC-10012457"|^|"2025-04-03-07:00"|^|"2025-04-03-07:00"|^|"1506 WGU Labs - Admin/Sales"|^|""|^|"03/28/2025 DROPBOX WSQM373RP3GK 272.79 USD"|^|"Dropbox March 2025"|^|"Corporate Memberships, Subscriptions & Dues"|^|""|^|"Approved"|^|"0"|^|"272.79"|^|""
"WGU Labs"|^|"WGULABS"|^|"Approved"|^|"PC-10012457"|^|"2025-04-03-07:00"|^|"2025-04-03-07:00"|^|"1506 WGU Labs - Admin/Sales"|^|""|^|"03/27/2025 GROUPGREETING 374.30 USD"|^|"Group Greeting Renewal"|^|"Corporate Memberships, Subscriptions & Dues"|^|""|^|"Approved"|^|"0"|^|"374.3"|^|""
"WGU Labs"|^|"WGULABS"|^|"Approved"|^|"PC-10012457"|^|"2025-04-03-07:00"|^|"2025-04-03-07:00"|^|"1516 WGU Labs - Accelerator"|^|""|^|"03/26/2025 UXDX USA 1,729.00 USD"|^|"UXDX Conference Registration for Matt Kitt"|^|"Seminar & Conference Fees"|^|""|^|"Approved"|^|"0"|^|"1729"|^|""
"WGU Labs"|^|"WGULABS"|^|"Approved"|^|"PC-10012457"|^|"2025-04-03-07:00"|^|"2025-04-03-07:00"|^|"1518 WGU Labs - Product"|^|"Tango Card Inc"|^|"03/27/2025 TANGO CARD 10,350.00 USD"|^|"Tango Card Incentives for STU Survey"|^|"Market Research"|^|""|^|"Approved"|^|"0"|^|"10350"|^|""
"WGU Labs"|^|"WGULABS"|^|"Approved"|^|"PC-10012457"|^|"2025-04-03-07:00"|^|"2025-04-03-07:00"|^|"1518 WGU Labs - Product"|^|"Tango Card Inc"|^|"03/27/2025 TANGO CARD 890.10 USD"|^|"Tango Card Incentives for STU User Testing and Accenture 1:1 Interview"|^|"Market Research"|^|""|^|"Approved"|^|"0"|^|"890.1"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012458"|^|"2025-04-04-07:00"|^|"2025-04-04-07:00"|^|"1314 Communications"|^|"American Organization for Nursing Leadership (AONL)"|^|"03/25/2025 AONE EXHIBITS 4,000.00 USD"|^|"Podcast at AONL for Kim Kelly Cortez and Melissa McLaren"|^|"Brand Health"|^|"PO-100035856"|^|"Approved"|^|"0"|^|"4000"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012458"|^|"2025-04-04-07:00"|^|"2025-04-04-07:00"|^|"1467 Production & Operations"|^|"WGU Procurement Only"|^|"03/25/2025 ELEVENLABS.IO 235.95 USD"|^|">This request is for five Creator licenses from ElevenLabs for use the by the Multimedia team in support of various courses and programs within Program Development. (https://elevenlabs.io/pricing) >Licenses should be renewed annually. >These licenses need to be purchased by procurement as I do not have a PCard."|^|"Content Development"|^|"PO-100035818"|^|"Approved"|^|"0"|^|"235.95"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012458"|^|"2025-04-04-07:00"|^|"2025-04-04-07:00"|^|"1467 Production & Operations"|^|"WGU Procurement Only"|^|"03/26/2025 ELEVENLABS.IO 235.95 USD"|^|">This request is for five Creator licenses from ElevenLabs for use the by the Multimedia team in support of various courses and programs within Program Development. (https://elevenlabs.io/pricing) >Licenses should be renewed annually. >These licenses need to be purchased by procurement as I do not have a PCard."|^|"Content Development"|^|"PO-100035818"|^|"Approved"|^|"0"|^|"235.95"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012458"|^|"2025-04-04-07:00"|^|"2025-04-04-07:00"|^|"1467 Production & Operations"|^|"WGU Procurement Only"|^|"03/26/2025 ELEVENLABS.IO 235.95 USD"|^|">This request is for five Creator licenses from ElevenLabs for use the by the Multimedia team in support of various courses and programs within Program Development. (https://elevenlabs.io/pricing) >Licenses should be renewed annually. >These licenses need to be purchased by procurement as I do not have a PCard."|^|"Content Development"|^|"PO-100035818"|^|"Approved"|^|"0"|^|"235.95"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012458"|^|"2025-04-04-07:00"|^|"2025-04-04-07:00"|^|"1469 Learning Technology Admin"|^|"WGU Procurement Only"|^|"03/18/2025 OPENAI *CHATGPT SUBS 6,435.00 USD"|^|"Requesting 20 seats on Open AI Chat GPT is a new contract. Same use case as what we are using Antropic for. This is for insight gathering for Pilots designed for best fit use cases. Insights such as process change, training, best fit, etc."|^|"Software"|^|"PO-100035720"|^|"Approved"|^|"0"|^|"6435"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012458"|^|"2025-04-04-07:00"|^|"2025-04-04-07:00"|^|"1514 Academy Marketing"|^|"Getty Images (US), Inc."|^|"03/29/2025 ISTOCKPHOTO 96.71 USD"|^|"Marketing Services - Getty Images/iStock; iStock Essentials 50 - 1 Year (50 dl/month). Monthly cost charged to PCard - $96.71"|^|"Marketing Services"|^|"PO-100030743"|^|"Approved"|^|"0"|^|"96.71"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012459"|^|"2025-04-04-07:00"|^|"2025-04-04-07:00"|^|"1220 Enterprise Systems (IT Operations)"|^|"Ephox Corporation"|^|"03/25/2025 TINY TECHNOLOGIES 480.00 USD"|^|"FY25 Annual Payment for Tiny Technology/Ephox Corp Will cover Dec2024 - Dec2025"|^|"Software"|^|"PO-100034204"|^|"Approved"|^|"0"|^|"480"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012460"|^|"2025-04-04-07:00"|^|"2025-04-04-07:00"|^|"1413 Evaluation - School of Technology"|^|"Cisco Systems, Inc."|^|"03/31/2025 WL *VUE*TESTING EXAM 12,000.00 USD"|^|""|^|"3rd Party Certification Exams"|^|"PO-100030813"|^|"Approved"|^|"0"|^|"12000"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012460"|^|"2025-04-04-07:00"|^|"2025-04-04-07:00"|^|"1413 Evaluation - School of Technology"|^|"Pearson Education"|^|"03/31/2025 WL *NCS PEARSON*MIND 2,855.00 USD"|^|""|^|"3rd Party Certification Exams"|^|"PO-100030967"|^|"Approved"|^|"0"|^|"2855"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012461"|^|"2025-04-04-07:00"|^|"2025-04-04-07:00"|^|"1469 Learning Technology Admin"|^|"WGU Procurement Only"|^|"03/25/2025 ANTHROPIC: CLAUDE TE 531.72 USD"|^|"15 four month Team subscriptions to Claude.ai from Anthropic"|^|"Software"|^|"PO-100032193"|^|"Approved"|^|"0"|^|"531.72"|^|""
