Supplier ID|^|Default Payment Terms|^|Address_Country|^|Address_State|^|Address_City|^|Address_Postal|^|Contract Number|^|Contract_Status|^|Reference ID|^|Payment_Date|^|Quantity|^|Unit of Measure|^|Purchase Order Line|^|Purchase Order Type|^|Company|^|Reference ID Company|^|Spend Type|^|CC HRCY|^|Cost Center|^|Supplier|^|PO No.|^|PO_Created_Date|^|Inv Status|^|Approver|^|Approval Date|^|Acctg Date|^|Inv No.|^|Supplier Inv No.|^|Inv Date|^|Line Description|^|Line Memo|^|Spend Category|^|Inv Line Amt|^|Tax|^|Freight|^|Other Charges|^|Line Split|^|Split CC HRCY|^|Split CC|^|Split Amt|^|Split Tax|^|Split Freight|^|Split Other Charges|^|Worktags|^|Total Inv Amt|^|Pmt Status
"SU-1000026"|^|"Net 45"|^|"United States of America"|^|"UT"|^|"Salt Lake City"|^|"84115"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-484587"|^|"2025-02-06-08:00"|^|"0"|^|""|^|"PO-100031134 - Line 4"|^|""|^|"Western Governors University"|^|"WGU"|^|"Managed"|^|"Marketing"|^|"1307 Referral and Direct Mail Marketing"|^|"Adcentives West, Inc."|^|"PO-100031134"|^|"2024-08-21T10:04:48.855-07:00"|^|"Approved"|^|""|^|"2025-02-06T10:03:46.484-08:00"|^|"2025-02-06-08:00"|^|"SI-1136152"|^|"100194-1"|^|"2025-02-06-08:00"|^|"Giveaway rewards from engagement/referrals in the Owl's Nest. This budget will be split between two vendors."|^|"300K to Adcentives & 700K to IC group to cover expenses until we completely manage inventory and gifts.ADCENTIVES"|^|"Brand Health"|^|"4784.45"|^|"0"|^|"0"|^|"0"|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|"4784.45"|^|"Paid"
"SU-1012493"|^|""|^|"United States of America"|^|"GA"|^|"Locust Grove"|^|"30248"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-484590"|^|"2025-02-06-08:00"|^|"0"|^|""|^|""|^|""|^|"Western Governors University"|^|"WGU"|^|"Unmanaged"|^|"Academics"|^|"1404 Field Experience"|^|"Wendy M. Perry"|^|""|^|""|^|"Approved"|^|""|^|"2025-02-06T10:08:26.369-08:00"|^|"2025-02-06-08:00"|^|"SI-1136155"|^|"CSINV-00029836"|^|"2025-02-06-08:00"|^|"sierra duarte"|^|""|^|"Demo Teaching Fees & Expenses"|^|"800"|^|"0"|^|"0"|^|"0"|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|"800"|^|"Paid"
"SU-1000048"|^|"Net 30"|^|"United States of America"|^|"NY"|^|"New York"|^|"10024"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-484591"|^|""|^|"0"|^|""|^|"PO-100030875 - Line 1"|^|""|^|"Western Governors University"|^|"WGU"|^|"Managed"|^|"Academics"|^|"1418 Program Development - Leavitt School of Health"|^|"American Museum of Natural History"|^|"PO-100030875"|^|"2024-08-09T14:32:24.078-07:00"|^|"Approved"|^|"Stephanie Quinn (170070)"|^|"2025-02-11T07:36:06.727-08:00"|^|"2025-02-01-08:00"|^|"SI-1136145"|^|"56833"|^|"2025-01-31-08:00"|^|"FY25 BLANKET PO FOR LR MONTHLY BILLING"|^|""|^|"Learning Resources"|^|"0"|^|"0"|^|"0"|^|"0"|^|"1"|^|"Academics"|^|"1420 Program Development - School of Education"|^|"0"|^|"0"|^|"0"|^|"0"|^|"Location: Salt Lake City Office - Flex/Remote"|^|"51390"|^|"Unpaid"
"SU-1000048"|^|"Net 30"|^|"United States of America"|^|"NY"|^|"New York"|^|"10024"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-484591"|^|""|^|"0"|^|""|^|"PO-100030875 - Line 1"|^|""|^|"Western Governors University"|^|"WGU"|^|"Managed"|^|"Academics"|^|"1418 Program Development - Leavitt School of Health"|^|"American Museum of Natural History"|^|"PO-100030875"|^|"2024-08-09T14:32:24.078-07:00"|^|"Approved"|^|"Stephanie Quinn (170070)"|^|"2025-02-11T07:36:06.727-08:00"|^|"2025-02-01-08:00"|^|"SI-1136145"|^|"56833"|^|"2025-01-31-08:00"|^|"FY25 BLANKET PO FOR LR MONTHLY BILLING"|^|""|^|"Learning Resources"|^|"0"|^|"0"|^|"0"|^|"0"|^|"1"|^|"Academics"|^|"1418 Program Development - Leavitt School of Health"|^|"0"|^|"0"|^|"0"|^|"0"|^|"Cost Center: 1418 Program Development - Leavitt School of Health"|^|"51390"|^|"Unpaid"
"SU-1000048"|^|"Net 30"|^|"United States of America"|^|"NY"|^|"New York"|^|"10024"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-484592"|^|""|^|"0"|^|""|^|"PO-100030875 - Line 1"|^|""|^|"Western Governors University"|^|"WGU"|^|"Managed"|^|""|^|""|^|"American Museum of Natural History"|^|"PO-100030875"|^|"2024-08-09T14:32:24.078-07:00"|^|"Approved"|^|"Stephanie Quinn (170070)"|^|"2025-02-10T12:02:08.845-08:00"|^|"2025-02-01-08:00"|^|"SI-1136144"|^|"56835"|^|"2025-01-31-08:00"|^|"FY25 BLANKET PO FOR LR MONTHLY BILLING"|^|""|^|"Learning Resources"|^|"0"|^|"0"|^|"0"|^|"0"|^|"1"|^|"Academics"|^|"1420 Program Development - School of Education"|^|"0"|^|"0"|^|"0"|^|"0"|^|"Location: Salt Lake City Office - Flex/Remote"|^|"4140"|^|"Unpaid"
"SU-1000048"|^|"Net 30"|^|"United States of America"|^|"NY"|^|"New York"|^|"10024"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-484592"|^|""|^|"0"|^|""|^|"PO-100030875 - Line 1"|^|""|^|"Western Governors University"|^|"WGU"|^|"Managed"|^|""|^|""|^|"American Museum of Natural History"|^|"PO-100030875"|^|"2024-08-09T14:32:24.078-07:00"|^|"Approved"|^|"Stephanie Quinn (170070)"|^|"2025-02-10T12:02:08.845-08:00"|^|"2025-02-01-08:00"|^|"SI-1136144"|^|"56835"|^|"2025-01-31-08:00"|^|"FY25 BLANKET PO FOR LR MONTHLY BILLING"|^|""|^|"Learning Resources"|^|"0"|^|"0"|^|"0"|^|"0"|^|"1"|^|"Academics"|^|"1418 Program Development - Leavitt School of Health"|^|"0"|^|"0"|^|"0"|^|"0"|^|"Cost Center: 1418 Program Development - Leavitt School of Health"|^|"4140"|^|"Unpaid"
"SU-1000048"|^|"Net 30"|^|"United States of America"|^|"NY"|^|"New York"|^|"10024"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-484593"|^|""|^|"0"|^|""|^|"PO-100030875 - Line 1"|^|""|^|"Western Governors University"|^|"WGU"|^|"Managed"|^|""|^|""|^|"American Museum of Natural History"|^|"PO-100030875"|^|"2024-08-09T14:32:24.078-07:00"|^|"Approved"|^|"Stephanie Quinn (170070)"|^|"2025-02-11T07:36:22.252-08:00"|^|"2025-02-01-08:00"|^|"SI-1136116"|^|"56834"|^|"2025-01-31-08:00"|^|"FY25 BLANKET PO FOR LR MONTHLY BILLING"|^|""|^|"Learning Resources"|^|"0"|^|"0"|^|"0"|^|"0"|^|"1"|^|"Academics"|^|"1420 Program Development - School of Education"|^|"0"|^|"0"|^|"0"|^|"0"|^|"Location: Salt Lake City Office - Flex/Remote"|^|"37080"|^|"Unpaid"
"SU-1000048"|^|"Net 30"|^|"United States of America"|^|"NY"|^|"New York"|^|"10024"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-484593"|^|""|^|"0"|^|""|^|"PO-100030875 - Line 1"|^|""|^|"Western Governors University"|^|"WGU"|^|"Managed"|^|""|^|""|^|"American Museum of Natural History"|^|"PO-100030875"|^|"2024-08-09T14:32:24.078-07:00"|^|"Approved"|^|"Stephanie Quinn (170070)"|^|"2025-02-11T07:36:22.252-08:00"|^|"2025-02-01-08:00"|^|"SI-1136116"|^|"56834"|^|"2025-01-31-08:00"|^|"FY25 BLANKET PO FOR LR MONTHLY BILLING"|^|""|^|"Learning Resources"|^|"0"|^|"0"|^|"0"|^|"0"|^|"1"|^|"Academics"|^|"1418 Program Development - Leavitt School of Health"|^|"0"|^|"0"|^|"0"|^|"0"|^|"Cost Center: 1418 Program Development - Leavitt School of Health"|^|"37080"|^|"Unpaid"
"SU-1001178"|^|"Due Upon Receipt of Goods/Services"|^|"United States of America"|^|"MS"|^|"Brookhaven"|^|"39601"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-484594"|^|"2025-02-14-08:00"|^|"0"|^|""|^|"PO-100030782 - Line 1"|^|""|^|"Western Governors University"|^|"WGU"|^|"Managed"|^|"Academics"|^|"1418 Program Development - Leavitt School of Health"|^|"Hurst Review Services Inc."|^|"PO-100030782"|^|"2024-08-08T08:17:33.994-07:00"|^|"Approved"|^|"Stephanie Quinn (170070)"|^|"2025-02-07T06:52:31.543-08:00"|^|"2025-02-01-08:00"|^|"SI-1136119"|^|"11082"|^|"2025-01-03-08:00"|^|"FY25 BLANKET PO FOR LR MONTHLY BILLING"|^|""|^|"Learning Resources"|^|"0"|^|"0"|^|"0"|^|"0"|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|"3250"|^|"Paid"
"SU-1000621"|^|"Immediate"|^|"United States of America"|^|"WA"|^|"Kirkland"|^|"98033"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-484595"|^|"2025-02-06-08:00"|^|"50"|^|"Each"|^|"PO-100035077 - Line 1"|^|""|^|"Western Governors University"|^|"WGU"|^|"Managed"|^|"Regions & Strategic Partnerships"|^|"1312 Strategic Partnerships"|^|"Mulberry Tree Marketing"|^|"PO-100035077"|^|"2025-02-05T12:17:57.625-08:00"|^|"Approved"|^|""|^|"2025-02-06T11:06:06.803-08:00"|^|"2025-02-05-08:00"|^|"SI-1136131"|^|"2025005"|^|"2025-02-05-08:00"|^|"Journals for Retreat Table Gifts Mulberry Tree Invoice 2025005"|^|"Journals for Retreat Table Gifts Mulberry Tree Invoice 2025005"|^|"Office Supplies"|^|"600"|^|"0"|^|"0"|^|"0"|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|"701.46"|^|"Paid"
"SU-1000621"|^|"Immediate"|^|"United States of America"|^|"WA"|^|"Kirkland"|^|"98033"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-484596"|^|"2025-02-06-08:00"|^|"0"|^|""|^|"PO-100035077 - Line 3"|^|""|^|"Western Governors University"|^|"WGU"|^|"Managed"|^|"Regions & Strategic Partnerships"|^|"1312 Strategic Partnerships"|^|"Mulberry Tree Marketing"|^|"PO-100035077"|^|"2025-02-05T12:17:57.625-08:00"|^|"Approved"|^|""|^|"2025-02-06T11:06:06.803-08:00"|^|"2025-02-05-08:00"|^|"SI-1136131"|^|"2025005"|^|"2025-02-05-08:00"|^|"Journals for Retreat Table Gifts Mulberry Tree Invoice 2025005 Shipping"|^|""|^|"Postage & Shipping"|^|"36.46"|^|"0"|^|"0"|^|"0"|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|"701.46"|^|"Paid"
"SU-1000621"|^|"Immediate"|^|"United States of America"|^|"WA"|^|"Kirkland"|^|"98033"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-484597"|^|"2025-02-06-08:00"|^|"0"|^|""|^|"PO-100035077 - Line 2"|^|""|^|"Western Governors University"|^|"WGU"|^|"Managed"|^|"Regions & Strategic Partnerships"|^|"1312 Strategic Partnerships"|^|"Mulberry Tree Marketing"|^|"PO-100035077"|^|"2025-02-05T12:17:57.625-08:00"|^|"Approved"|^|""|^|"2025-02-06T11:06:06.803-08:00"|^|"2025-02-05-08:00"|^|"SI-1136131"|^|"2025005"|^|"2025-02-05-08:00"|^|"Journals for Retreat Table Gifts Mulberry Tree Invoice 2025005 Set Up Fee"|^|""|^|"Office Supplies"|^|"65"|^|"0"|^|"0"|^|"0"|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|"701.46"|^|"Paid"
"SU-1000550"|^|"Net 30"|^|"United States of America"|^|"IL"|^|"Chicago"|^|"60693-0622"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-484598"|^|"2025-02-27-08:00"|^|"0"|^|""|^|"PO-100030653 - Line 1"|^|""|^|"Western Governors University"|^|"WGU"|^|"Managed"|^|"Marketing"|^|"1302 General Marketing"|^|"Linkedin Corporation"|^|"PO-100030653"|^|"2024-08-01T10:47:34.974-07:00"|^|"Approved"|^|"Andrea Dent (169553)"|^|"2025-02-20T15:31:42.120-08:00"|^|"2025-02-05-08:00"|^|"SI-1136141"|^|"10112633593"|^|"2025-02-05-08:00"|^|"Purchase Order to Support FY25 Integrated Campaign for LinkedIn"|^|""|^|"Brand Health"|^|"41371.68"|^|"0"|^|"0"|^|"0"|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|"893618.8"|^|"Paid"
"SU-1009741"|^|""|^|"United States of America"|^|"TX"|^|"Coppell"|^|"75019"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-484599"|^|"2025-02-27-08:00"|^|"0"|^|""|^|"PO-100029169 - Line 1"|^|""|^|"Western Governors University"|^|"WGU"|^|"Managed"|^|""|^|""|^|"UWorld, LLC"|^|"PO-100029169"|^|"2024-05-30T13:11:28.925-07:00"|^|"Approved"|^|"Stephanie Quinn (170070)"|^|"2025-02-07T06:52:19.978-08:00"|^|"2025-02-05-08:00"|^|"SI-1136123"|^|"UW-9189092"|^|"2025-02-05-08:00"|^|"Annual License Fee (quarterly payments)"|^|""|^|"Learning Resources"|^|"56250"|^|"0"|^|"0"|^|"0"|^|"1"|^|"Academics"|^|"1416 Program Development - School of Business"|^|"35437.5"|^|"0"|^|"0"|^|"0"|^|"Cost Center: 1416 Program Development - School of Business"|^|"56250"|^|"Paid"
"SU-1009741"|^|""|^|"United States of America"|^|"TX"|^|"Coppell"|^|"75019"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-484599"|^|"2025-02-27-08:00"|^|"0"|^|""|^|"PO-100029169 - Line 1"|^|""|^|"Western Governors University"|^|"WGU"|^|"Managed"|^|""|^|""|^|"UWorld, LLC"|^|"PO-100029169"|^|"2024-05-30T13:11:28.925-07:00"|^|"Approved"|^|"Stephanie Quinn (170070)"|^|"2025-02-07T06:52:19.978-08:00"|^|"2025-02-05-08:00"|^|"SI-1136123"|^|"UW-9189092"|^|"2025-02-05-08:00"|^|"Annual License Fee (quarterly payments)"|^|""|^|"Learning Resources"|^|"56250"|^|"0"|^|"0"|^|"0"|^|"1"|^|"Academics"|^|"1416 Program Development - School of Business"|^|"18562.5"|^|"0"|^|"0"|^|"0"|^|"Cost Center: 1416 Program Development - School of Business"|^|"56250"|^|"Paid"
"SU-1009741"|^|""|^|"United States of America"|^|"TX"|^|"Coppell"|^|"75019"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-484599"|^|"2025-02-27-08:00"|^|"0"|^|""|^|"PO-100029169 - Line 1"|^|""|^|"Western Governors University"|^|"WGU"|^|"Managed"|^|""|^|""|^|"UWorld, LLC"|^|"PO-100029169"|^|"2024-05-30T13:11:28.925-07:00"|^|"Approved"|^|"Stephanie Quinn (170070)"|^|"2025-02-07T06:52:19.978-08:00"|^|"2025-02-05-08:00"|^|"SI-1136123"|^|"UW-9189092"|^|"2025-02-05-08:00"|^|"Annual License Fee (quarterly payments)"|^|""|^|"Learning Resources"|^|"56250"|^|"0"|^|"0"|^|"0"|^|"1"|^|"Academics"|^|"1416 Program Development - School of Business"|^|"2250"|^|"0"|^|"0"|^|"0"|^|"Cost Center: 1416 Program Development - School of Business"|^|"56250"|^|"Paid"
"SU-1014435"|^|""|^|"United States of America"|^|"MD"|^|"Potomac"|^|"20854"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-484600"|^|"2025-02-12-08:00"|^|"0"|^|""|^|"PO-100034823 - Line 1"|^|""|^|"WGU Corporation"|^|"WGUCORP"|^|"Managed"|^|"Administration"|^|"1001 Office of the President / CEO"|^|"Peller Strategies"|^|"PO-100034823"|^|"2025-01-21T10:35:07.999-08:00"|^|"Approved"|^|""|^|"2025-02-06T11:02:47.072-08:00"|^|"2025-02-04-08:00"|^|"SI-1136114"|^|"1004"|^|"2025-02-04-08:00"|^|"Public Policy Support"|^|""|^|"Consulting Services"|^|"9500"|^|"0"|^|"0"|^|"0"|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|"9500"|^|"Paid"
"SU-1012080"|^|""|^|"United States of America"|^|"TX"|^|"Irving"|^|"75038"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-484601"|^|"2025-02-12-08:00"|^|"0"|^|""|^|"PO-100029329 - Line 1"|^|"Blanket PO"|^|"WGU Corporation"|^|"WGUCORP"|^|"Managed"|^|"All Cost Centers"|^|"1203 Infrastructure & Networking"|^|"Agap Technologies Inc"|^|"PO-100029329"|^|"2024-06-05T10:57:26.462-07:00"|^|"Approved"|^|""|^|"2025-02-06T11:03:59.598-08:00"|^|"2025-02-05-08:00"|^|"SI-1136121"|^|"6702"|^|"2025-02-05-08:00"|^|"Services rendered by Rajesh Balusu for the month of 1st Jan to 31st Jan 2025"|^|"1/10/2025 Per Dave Manwaring, the department is extending Rajesh Balusu's contract for another six months and adding $104,000 to the purchase order."|^|"Consulting Services"|^|"16800"|^|"0"|^|"0"|^|"0"|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|"16800"|^|"Paid"
"SU-1000201"|^|"Net 30"|^|"United States of America"|^|"CA"|^|"San Francisco"|^|"94111-4004"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-484602"|^|"2025-02-12-08:00"|^|"0"|^|""|^|"PO-100035081 - Line 1"|^|""|^|"Juvo Ventures, LLC"|^|"Juvo"|^|"Managed"|^|"Affiliates"|^|"1536 Juvo GP"|^|"Cooley LLP"|^|"PO-100035081"|^|"2025-02-05T14:52:11.028-08:00"|^|"Approved"|^|"McKenzie Smartt (436204)"|^|"2025-02-06T11:21:00.354-08:00"|^|"2025-02-01-08:00"|^|"SI-1136147"|^|"2941750"|^|"2025-01-28-08:00"|^|"Formation of Juvo Fund II"|^|"Formation of Juvo Fund II"|^|"Legal Services"|^|"10477.1"|^|"0"|^|"0"|^|"0"|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|"10477.1"|^|"Paid"
"SU-1009055"|^|""|^|"Poland"|^|""|^|"Warsaw"|^|"02-662"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-484603"|^|"2025-02-12-08:00"|^|"0"|^|""|^|"PO-100033177 - Line 1"|^|""|^|"WGU Corporation"|^|"WGUCORP"|^|"Managed"|^|"All Cost Centers"|^|"1231 Machine Learning and Data Engineering"|^|"Addepto SP. Z O.O."|^|"PO-100033177"|^|"2024-10-25T12:40:36.696-07:00"|^|"Approved"|^|""|^|"2025-02-06T11:06:41.014-08:00"|^|"2025-02-06-08:00"|^|"SI-1136139"|^|"FV/008/02/2025"|^|"2025-02-06-08:00"|^|"Contractor work to augment our machine learning engineering and operations teams."|^|""|^|"Consulting Services"|^|"22320"|^|"0"|^|"0"|^|"0"|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|"22320"|^|"Paid"
"SU-1014117"|^|""|^|"United States of America"|^|"PA"|^|"Pittsburgh"|^|"15237"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-484604"|^|"2025-02-06-08:00"|^|"0"|^|""|^|"PO-100034296 - Line 1"|^|""|^|"Western Governors University"|^|"WGU"|^|"Managed"|^|"Marketing"|^|"1332 Marketing Technology"|^|"Level Interactive Inc."|^|"PO-100034296"|^|"2024-12-20T09:26:13.228-08:00"|^|"Approved"|^|""|^|"2025-02-06T11:08:12.620-08:00"|^|"2025-02-01-08:00"|^|"SI-1136127"|^|"13545"|^|"2025-01-31-08:00"|^|"BrandAi fee for reclaimed spend"|^|""|^|"Marketing Services"|^|"16660.2"|^|"0"|^|"0"|^|"0"|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|"16660.2"|^|"Paid"
"SU-1009939"|^|""|^|"United States of America"|^|"TX"|^|"Dallas"|^|"75320-7729"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-484605"|^|"2025-02-27-08:00"|^|"0"|^|""|^|"PO-100035065 - Line 1"|^|""|^|"Western Governors University"|^|"WGU"|^|"Managed"|^|""|^|""|^|"PeopleGrove Inc."|^|"PO-100035065"|^|"2025-02-05T06:03:00.402-08:00"|^|"Approved"|^|"Temperance Priday (101861)"|^|"2025-02-10T14:27:15.333-08:00"|^|"2025-02-01-08:00"|^|"SI-1133136"|^|"3485"|^|"2025-01-31-08:00"|^|"Invoice 3485 - Experiential Learning Suite for the term starting 01/31/2025 and ending 01/30/2026"|^|""|^|"Learning Resources"|^|"171238.95"|^|"0"|^|"0"|^|"0"|^|"1"|^|"Academics"|^|"1416 Program Development - School of Business"|^|"66783.19"|^|"0"|^|"0"|^|"0"|^|"Cost Center: 1416 Program Development - School of Business"|^|"171238.95"|^|"Paid"
"SU-1009939"|^|""|^|"United States of America"|^|"TX"|^|"Dallas"|^|"75320-7729"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-484605"|^|"2025-02-27-08:00"|^|"0"|^|""|^|"PO-100035065 - Line 1"|^|""|^|"Western Governors University"|^|"WGU"|^|"Managed"|^|""|^|""|^|"PeopleGrove Inc."|^|"PO-100035065"|^|"2025-02-05T06:03:00.402-08:00"|^|"Approved"|^|"Temperance Priday (101861)"|^|"2025-02-10T14:27:15.333-08:00"|^|"2025-02-01-08:00"|^|"SI-1133136"|^|"3485"|^|"2025-01-31-08:00"|^|"Invoice 3485 - Experiential Learning Suite for the term starting 01/31/2025 and ending 01/30/2026"|^|""|^|"Learning Resources"|^|"171238.95"|^|"0"|^|"0"|^|"0"|^|"1"|^|"Academics"|^|"1416 Program Development - School of Business"|^|"25685.84"|^|"0"|^|"0"|^|"0"|^|"Cost Center: 1416 Program Development - School of Business"|^|"171238.95"|^|"Paid"
"SU-1009939"|^|""|^|"United States of America"|^|"TX"|^|"Dallas"|^|"75320-7729"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-484605"|^|"2025-02-27-08:00"|^|"0"|^|""|^|"PO-100035065 - Line 1"|^|""|^|"Western Governors University"|^|"WGU"|^|"Managed"|^|""|^|""|^|"PeopleGrove Inc."|^|"PO-100035065"|^|"2025-02-05T06:03:00.402-08:00"|^|"Approved"|^|"Temperance Priday (101861)"|^|"2025-02-10T14:27:15.333-08:00"|^|"2025-02-01-08:00"|^|"SI-1133136"|^|"3485"|^|"2025-01-31-08:00"|^|"Invoice 3485 - Experiential Learning Suite for the term starting 01/31/2025 and ending 01/30/2026"|^|""|^|"Learning Resources"|^|"171238.95"|^|"0"|^|"0"|^|"0"|^|"1"|^|"Academics"|^|"1416 Program Development - School of Business"|^|"32535.4"|^|"0"|^|"0"|^|"0"|^|"Cost Center: 1416 Program Development - School of Business"|^|"171238.95"|^|"Paid"
"SU-1009939"|^|""|^|"United States of America"|^|"TX"|^|"Dallas"|^|"75320-7729"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-484605"|^|"2025-02-27-08:00"|^|"0"|^|""|^|"PO-100035065 - Line 1"|^|""|^|"Western Governors University"|^|"WGU"|^|"Managed"|^|""|^|""|^|"PeopleGrove Inc."|^|"PO-100035065"|^|"2025-02-05T06:03:00.402-08:00"|^|"Approved"|^|"Temperance Priday (101861)"|^|"2025-02-10T14:27:15.333-08:00"|^|"2025-02-01-08:00"|^|"SI-1133136"|^|"3485"|^|"2025-01-31-08:00"|^|"Invoice 3485 - Experiential Learning Suite for the term starting 01/31/2025 and ending 01/30/2026"|^|""|^|"Learning Resources"|^|"171238.95"|^|"0"|^|"0"|^|"0"|^|"1"|^|"Academics"|^|"1416 Program Development - School of Business"|^|"46234.52"|^|"0"|^|"0"|^|"0"|^|"Cost Center: 1416 Program Development - School of Business"|^|"171238.95"|^|"Paid"
"SU-1001095"|^|"Net 30"|^|"United States of America"|^|"IL"|^|"Chicago"|^|"60675-1515"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-484606"|^|"2025-02-12-08:00"|^|"5"|^|"Each"|^|"PO-100034077 - Line 2"|^|""|^|"WGU Corporation"|^|"WGUCORP"|^|"Managed"|^|"Student Support Services and Operations"|^|"1221 Enterprise Systems (Site Support)"|^|"CDW LLC"|^|"PO-100034077"|^|"2024-12-09T19:50:33.409-08:00"|^|"Approved"|^|""|^|"2025-02-06T11:46:38.866-08:00"|^|"2025-02-01-08:00"|^|"SI-1136156"|^|"AB9TD5T"|^|"2024-12-17-08:00"|^|"CDW AUTOPILOT TENANT REGISTRATION"|^|""|^|"Computer Peripherals (keyboards, monitors, headsets, etc)"|^|"47.6"|^|"0"|^|"0"|^|"0"|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|"10071.05"|^|"Paid"
"SU-1001095"|^|"Net 30"|^|"United States of America"|^|"IL"|^|"Chicago"|^|"60675-1515"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-484607"|^|"2025-02-12-08:00"|^|"5"|^|"Each"|^|"PO-100034077 - Line 1"|^|""|^|"WGU Corporation"|^|"WGUCORP"|^|"Managed"|^|"Student Support Services and Operations"|^|"1221 Enterprise Systems (Site Support)"|^|"CDW LLC"|^|"PO-100034077"|^|"2024-12-09T19:50:33.409-08:00"|^|"Approved"|^|""|^|"2025-02-06T11:46:38.866-08:00"|^|"2025-02-01-08:00"|^|"SI-1136156"|^|"AB9TD5T"|^|"2024-12-17-08:00"|^|"LVO P16S G3 U7 155H RTX 512 16 W11P"|^|""|^|"Computers (desktops, laptops, etc)"|^|"10023.45"|^|"0"|^|"0"|^|"0"|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|"10071.05"|^|"Paid"
"SU-1012221"|^|""|^|"United States of America"|^|"CT"|^|"Stamford"|^|"06901"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-484610"|^|"2025-02-14-08:00"|^|"0"|^|""|^|"PO-100034782 - Line 1"|^|""|^|"Western Governors University"|^|"WGU"|^|"Managed"|^|"Academics"|^|"1467 Production & Operations"|^|"IDLANCE"|^|"PO-100034782"|^|"2025-01-17T07:44:25.799-08:00"|^|"Approved"|^|""|^|"2025-02-06T12:22:08.432-08:00"|^|"2025-02-02-08:00"|^|"SI-1136129"|^|"WGU-001-2025-001"|^|"2025-02-02-08:00"|^|"ID Lance 6 AD Contractors (12 Weeks)"|^|""|^|"Temporary Staffing"|^|"13487.5"|^|"0"|^|"0"|^|"0"|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|"13487.5"|^|"Paid"
"SU-1014526"|^|""|^|"United States of America"|^|"LA"|^|"Talisheek"|^|"70464"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-484611"|^|"2025-02-14-08:00"|^|"1"|^|""|^|""|^|""|^|"Western Governors University"|^|"WGU"|^|"Unmanaged"|^|"Academics"|^|"1404 Field Experience"|^|"Kandi Howell"|^|""|^|""|^|"Approved"|^|""|^|"2025-02-06T12:34:48.839-08:00"|^|"2025-02-05-08:00"|^|"SI-1136160"|^|"FINGERPRINT"|^|"2025-02-05-08:00"|^|"Reimbursement for fingerprinting - Clinical Supervisor Teacher's Field"|^|""|^|"Demo Teaching Fees & Expenses"|^|"40"|^|"0"|^|"0"|^|"0"|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|"40"|^|"Paid"
