Company|^|Reference ID Company|^|Verification Status|^|Verification Number|^|Verification Date|^|Accounting Date for Operational Transaction|^|Cost Center|^|Supplier|^|Trans Detail|^|Line Description|^|Spend Category|^|Purchase Order|^|Trans Status|^|Line Split|^|Line Amount|^|Supplier Contract
"Western Governors University"|^|"WGU"|^|"Approved"|^|"PC-10012220"|^|"2025-03-10-07:00"|^|"2025-03-10-07:00"|^|"1607 University Events"|^|"WGU Procurement Only"|^|"03/03/2025 AGENT FEE 18.00 USD"|^|"Airfare for the Financial Aid Summit. Payment for airfare made from 1607 cost center and then will be reclassed after the event is over to individual cost centers."|^|"Airfare & Fees"|^|"PO-100035651"|^|"Approved"|^|"0"|^|"18"|^|""
"Western Governors University"|^|"WGU"|^|"Approved"|^|"PC-10012220"|^|"2025-03-10-07:00"|^|"2025-03-10-07:00"|^|"1607 University Events"|^|"WGU Procurement Only"|^|"03/03/2025 DELTA 266.97 USD"|^|"Airfare for the Financial Aid Summit. Payment for airfare made from 1607 cost center and then will be reclassed after the event is over to individual cost centers."|^|"Airfare & Fees"|^|"PO-100035651"|^|"Approved"|^|"0"|^|"266.97"|^|""
"Western Governors University"|^|"WGU"|^|"Approved"|^|"PC-10012220"|^|"2025-03-10-07:00"|^|"2025-03-10-07:00"|^|"1607 University Events"|^|"WGU Procurement Only"|^|"03/03/2025 AGENT FEE 18.00 USD"|^|"Airfare for the Financial Aid Summit. Payment for airfare made from 1607 cost center and then will be reclassed after the event is over to individual cost centers."|^|"Airfare & Fees"|^|"PO-100035651"|^|"Approved"|^|"0"|^|"18"|^|""
"Western Governors University"|^|"WGU"|^|"Approved"|^|"PC-10012220"|^|"2025-03-10-07:00"|^|"2025-03-10-07:00"|^|"1607 University Events"|^|"WGU Procurement Only"|^|"03/03/2025 DELTA 306.96 USD"|^|"Airfare for the Financial Aid Summit. Payment for airfare made from 1607 cost center and then will be reclassed after the event is over to individual cost centers."|^|"Airfare & Fees"|^|"PO-100035651"|^|"Approved"|^|"0"|^|"306.96"|^|""
"Western Governors University"|^|"WGU"|^|"Approved"|^|"PC-10012220"|^|"2025-03-10-07:00"|^|"2025-03-10-07:00"|^|"1607 University Events"|^|"WGU Procurement Only"|^|"03/03/2025 AGENT FEE 30.00 USD"|^|"Airfare for the Financial Aid Summit. Payment for airfare made from 1607 cost center and then will be reclassed after the event is over to individual cost centers."|^|"Airfare & Fees"|^|"PO-100035651"|^|"Approved"|^|"0"|^|"30"|^|""
"Western Governors University"|^|"WGU"|^|"Approved"|^|"PC-10012220"|^|"2025-03-10-07:00"|^|"2025-03-10-07:00"|^|"1607 University Events"|^|"WGU Procurement Only"|^|"03/03/2025 DELTA 366.97 USD"|^|"Airfare for the Financial Aid Summit. Payment for airfare made from 1607 cost center and then will be reclassed after the event is over to individual cost centers."|^|"Airfare & Fees"|^|"PO-100035651"|^|"Approved"|^|"0"|^|"366.97"|^|""
"Western Governors University"|^|"WGU"|^|"Approved"|^|"PC-10012220"|^|"2025-03-10-07:00"|^|"2025-03-10-07:00"|^|"1607 University Events"|^|"WGU Procurement Only"|^|"03/03/2025 AGENT FEE 18.00 USD"|^|"Airfare for the Financial Aid Summit. Payment for airfare made from 1607 cost center and then will be reclassed after the event is over to individual cost centers."|^|"Airfare & Fees"|^|"PO-100035651"|^|"Approved"|^|"0"|^|"18"|^|""
"Western Governors University"|^|"WGU"|^|"Approved"|^|"PC-10012220"|^|"2025-03-10-07:00"|^|"2025-03-10-07:00"|^|"1607 University Events"|^|"WGU Procurement Only"|^|"03/03/2025 DELTA 508.96 USD"|^|"Airfare for the Financial Aid Summit. Payment for airfare made from 1607 cost center and then will be reclassed after the event is over to individual cost centers."|^|"Airfare & Fees"|^|"PO-100035651"|^|"Approved"|^|"0"|^|"508.96"|^|""
"Western Governors University"|^|"WGU"|^|"Approved"|^|"PC-10012220"|^|"2025-03-10-07:00"|^|"2025-03-10-07:00"|^|"1607 University Events"|^|"WGU Procurement Only"|^|"03/03/2025 AGENT FEE 18.00 USD"|^|"Airfare for the Financial Aid Summit. Payment for airfare made from 1607 cost center and then will be reclassed after the event is over to individual cost centers."|^|"Airfare & Fees"|^|"PO-100035651"|^|"Approved"|^|"0"|^|"18"|^|""
"Western Governors University"|^|"WGU"|^|"Approved"|^|"PC-10012220"|^|"2025-03-10-07:00"|^|"2025-03-10-07:00"|^|"1607 University Events"|^|"WGU Procurement Only"|^|"03/03/2025 DELTA 455.97 USD"|^|"Airfare for the Financial Aid Summit. Payment for airfare made from 1607 cost center and then will be reclassed after the event is over to individual cost centers."|^|"Airfare & Fees"|^|"PO-100035651"|^|"Approved"|^|"0"|^|"455.97"|^|""
"Western Governors University"|^|"WGU"|^|"Approved"|^|"PC-10012221"|^|"2025-03-10-07:00"|^|"2025-03-10-07:00"|^|"1312 Strategic Partnerships"|^|""|^|"03/06/2025 PAK MAIL 223.06 USD"|^|""|^|"Postage & Shipping"|^|""|^|"Approved"|^|"0"|^|"223.06"|^|""
"Juvo Ventures, LLC"|^|"Juvo"|^|"Approved"|^|"PC-10012222"|^|"2025-03-10-07:00"|^|"2025-03-10-07:00"|^|"1512 Juvo LLC"|^|""|^|"03/07/2025 COMCAST SALT LAKE CI 405.84 USD"|^|""|^|"Employee Memberships, Subscriptions & Dues"|^|""|^|"Approved"|^|"0"|^|"405.84"|^|""
"Juvo Ventures, LLC"|^|"Juvo"|^|"Approved"|^|"PC-10012222"|^|"2025-03-10-07:00"|^|"2025-03-10-07:00"|^|"1512 Juvo LLC"|^|""|^|"03/06/2025 DOCUSIGN INC. 201.15 USD"|^|""|^|"Employee Memberships, Subscriptions & Dues"|^|""|^|"Approved"|^|"0"|^|"201.15"|^|""
"Juvo Ventures, LLC"|^|"Juvo"|^|"Approved"|^|"PC-10012222"|^|"2025-03-10-07:00"|^|"2025-03-10-07:00"|^|"1512 Juvo LLC"|^|""|^|"03/06/2025 DOCUSIGN INC. 209.53 USD"|^|""|^|"Employee Memberships, Subscriptions & Dues"|^|""|^|"Approved"|^|"0"|^|"209.53"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012223"|^|"2025-03-10-07:00"|^|"2025-03-10-07:00"|^|"1113 Legal"|^|""|^|"03/07/2025 WF *WAYFAIR304895044 107.24 USD"|^|"folding table for Heather Jacques' office"|^|"Furniture & Fixtures"|^|""|^|"Approved"|^|"0"|^|"107.24"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012224"|^|"2025-03-10-07:00"|^|"2025-03-10-07:00"|^|"1130 Administrative Clearing"|^|"Department of Veterans Affairs"|^|"02/25/2025 VETERANS AFFRS DMC 1,615.25 USD"|^|"Streamlining process of reconciling P card for Military refunds."|^|"Third-Party Refund Payment - BANNER ONLY USE"|^|"PO-100030213"|^|"Approved"|^|"0"|^|"1615.25"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012224"|^|"2025-03-10-07:00"|^|"2025-03-10-07:00"|^|"1130 Administrative Clearing"|^|"Department of Veterans Affairs"|^|"02/25/2025 VETERANS AFFRS DMC 3,916.83 USD"|^|"Streamlining process of reconciling P card for Military refunds."|^|"Third-Party Refund Payment - BANNER ONLY USE"|^|"PO-100030213"|^|"Approved"|^|"0"|^|"3916.83"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012224"|^|"2025-03-10-07:00"|^|"2025-03-10-07:00"|^|"1130 Administrative Clearing"|^|"Department of Veterans Affairs"|^|"02/25/2025 VETERANS AFFRS DMC 4,156.05 USD"|^|"Streamlining process of reconciling P card for Military refunds."|^|"Third-Party Refund Payment - BANNER ONLY USE"|^|"PO-100030213"|^|"Approved"|^|"0"|^|"4156.05"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012224"|^|"2025-03-10-07:00"|^|"2025-03-10-07:00"|^|"1130 Administrative Clearing"|^|"Department of Veterans Affairs"|^|"02/25/2025 VETERANS AFFRS DMC 650.35 USD"|^|"Streamlining process of reconciling P card for Military refunds."|^|"Third-Party Refund Payment - BANNER ONLY USE"|^|"PO-100030213"|^|"Approved"|^|"0"|^|"650.35"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012224"|^|"2025-03-10-07:00"|^|"2025-03-10-07:00"|^|"1130 Administrative Clearing"|^|"Department of Veterans Affairs"|^|"02/25/2025 VETERANS AFFRS DMC 134.17 USD"|^|"Streamlining process of reconciling P card for Military refunds."|^|"Third-Party Refund Payment - BANNER ONLY USE"|^|"PO-100030213"|^|"Approved"|^|"0"|^|"134.17"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012224"|^|"2025-03-10-07:00"|^|"2025-03-10-07:00"|^|"1130 Administrative Clearing"|^|"Department of Veterans Affairs"|^|"02/25/2025 VETERANS AFFRS DMC 1,361.67 USD"|^|"Streamlining process of reconciling P card for Military refunds."|^|"Third-Party Refund Payment - BANNER ONLY USE"|^|"PO-100030213"|^|"Approved"|^|"0"|^|"1361.67"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012224"|^|"2025-03-10-07:00"|^|"2025-03-10-07:00"|^|"1130 Administrative Clearing"|^|"Department of Veterans Affairs"|^|"02/25/2025 VETERANS AFFRS DMC 483.39 USD"|^|"Streamlining process of reconciling P card for Military refunds."|^|"Third-Party Refund Payment - BANNER ONLY USE"|^|"PO-100030213"|^|"Approved"|^|"0"|^|"483.39"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012224"|^|"2025-03-10-07:00"|^|"2025-03-10-07:00"|^|"1130 Administrative Clearing"|^|"Department of Veterans Affairs"|^|"02/25/2025 VETERANS AFFRS DMC 1,560.99 USD"|^|"Streamlining process of reconciling P card for Military refunds."|^|"Third-Party Refund Payment - BANNER ONLY USE"|^|"PO-100030213"|^|"Approved"|^|"0"|^|"1560.99"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012224"|^|"2025-03-10-07:00"|^|"2025-03-10-07:00"|^|"1130 Administrative Clearing"|^|"Department of Veterans Affairs"|^|"02/25/2025 VETERANS AFFRS DMC 410.22 USD"|^|"Streamlining process of reconciling P card for Military refunds."|^|"Third-Party Refund Payment - BANNER ONLY USE"|^|"PO-100030213"|^|"Approved"|^|"0"|^|"410.22"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012224"|^|"2025-03-10-07:00"|^|"2025-03-10-07:00"|^|"1130 Administrative Clearing"|^|"Department of Veterans Affairs"|^|"03/06/2025 VETERANS AFFRS DMC 2,365.65 USD"|^|"Streamlining process of reconciling P card for Military refunds."|^|"Third-Party Refund Payment - BANNER ONLY USE"|^|"PO-100030213"|^|"Approved"|^|"0"|^|"2365.65"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012224"|^|"2025-03-10-07:00"|^|"2025-03-10-07:00"|^|"1130 Administrative Clearing"|^|"Department of Veterans Affairs"|^|"03/06/2025 VETERANS AFFRS DMC 2,084.96 USD"|^|"Streamlining process of reconciling P card for Military refunds."|^|"Third-Party Refund Payment - BANNER ONLY USE"|^|"PO-100030213"|^|"Approved"|^|"0"|^|"2084.96"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012224"|^|"2025-03-10-07:00"|^|"2025-03-10-07:00"|^|"1130 Administrative Clearing"|^|"Department of Veterans Affairs"|^|"03/06/2025 VETERANS AFFRS DMC 30.00 USD"|^|"Streamlining process of reconciling P card for Military refunds."|^|"Third-Party Refund Payment - BANNER ONLY USE"|^|"PO-100030213"|^|"Approved"|^|"0"|^|"30"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012224"|^|"2025-03-10-07:00"|^|"2025-03-10-07:00"|^|"1130 Administrative Clearing"|^|"Department of Veterans Affairs"|^|"03/06/2025 VETERANS AFFRS DMC 191.75 USD"|^|"Streamlining process of reconciling P card for Military refunds."|^|"Third-Party Refund Payment - BANNER ONLY USE"|^|"PO-100030213"|^|"Approved"|^|"0"|^|"191.75"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012224"|^|"2025-03-10-07:00"|^|"2025-03-10-07:00"|^|"1130 Administrative Clearing"|^|"Department of Veterans Affairs"|^|"03/06/2025 VETERANS AFFRS DMC 2,555.00 USD"|^|"Streamlining process of reconciling P card for Military refunds."|^|"Third-Party Refund Payment - BANNER ONLY USE"|^|"PO-100030213"|^|"Approved"|^|"0"|^|"2555"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012224"|^|"2025-03-10-07:00"|^|"2025-03-10-07:00"|^|"1130 Administrative Clearing"|^|"Department of Veterans Affairs"|^|"03/06/2025 VETERANS AFFRS DMC 610.00 USD"|^|"Streamlining process of reconciling P card for Military refunds."|^|"Third-Party Refund Payment - BANNER ONLY USE"|^|"PO-100030213"|^|"Approved"|^|"0"|^|"610"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012224"|^|"2025-03-10-07:00"|^|"2025-03-10-07:00"|^|"1130 Administrative Clearing"|^|"Department of Veterans Affairs"|^|"03/06/2025 VETERANS AFFRS DMC 3,505.00 USD"|^|"Streamlining process of reconciling P card for Military refunds."|^|"Third-Party Refund Payment - BANNER ONLY USE"|^|"PO-100030213"|^|"Approved"|^|"0"|^|"3505"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012224"|^|"2025-03-10-07:00"|^|"2025-03-10-07:00"|^|"1130 Administrative Clearing"|^|"Department of Veterans Affairs"|^|"03/06/2025 VETERANS AFFRS DMC 2,350.00 USD"|^|"Streamlining process of reconciling P card for Military refunds."|^|"Third-Party Refund Payment - BANNER ONLY USE"|^|"PO-100030213"|^|"Approved"|^|"0"|^|"2350"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012224"|^|"2025-03-10-07:00"|^|"2025-03-10-07:00"|^|"1130 Administrative Clearing"|^|"Department of Veterans Affairs"|^|"03/06/2025 VETERANS AFFRS DMC 218.25 USD"|^|"Streamlining process of reconciling P card for Military refunds."|^|"Third-Party Refund Payment - BANNER ONLY USE"|^|"PO-100030213"|^|"Approved"|^|"0"|^|"218.25"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012224"|^|"2025-03-10-07:00"|^|"2025-03-10-07:00"|^|"1130 Administrative Clearing"|^|"Department of Veterans Affairs"|^|"03/06/2025 VETERANS AFFRS DMC 191.25 USD"|^|"Streamlining process of reconciling P card for Military refunds."|^|"Third-Party Refund Payment - BANNER ONLY USE"|^|"PO-100030213"|^|"Approved"|^|"0"|^|"191.25"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012224"|^|"2025-03-10-07:00"|^|"2025-03-10-07:00"|^|"1130 Administrative Clearing"|^|"Department of Veterans Affairs"|^|"03/06/2025 VETERANS AFFRS DMC 280.00 USD"|^|"Streamlining process of reconciling P card for Military refunds."|^|"Third-Party Refund Payment - BANNER ONLY USE"|^|"PO-100030213"|^|"Approved"|^|"0"|^|"280"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012224"|^|"2025-03-10-07:00"|^|"2025-03-10-07:00"|^|"1130 Administrative Clearing"|^|"Department of Veterans Affairs"|^|"03/06/2025 VETERANS AFFRS DMC 1,836.00 USD"|^|"Streamlining process of reconciling P card for Military refunds."|^|"Third-Party Refund Payment - BANNER ONLY USE"|^|"PO-100030213"|^|"Approved"|^|"0"|^|"1836"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012224"|^|"2025-03-10-07:00"|^|"2025-03-10-07:00"|^|"1130 Administrative Clearing"|^|"Department of Veterans Affairs"|^|"03/06/2025 VETERANS AFFRS DMC 1,058.02 USD"|^|"Streamlining process of reconciling P card for Military refunds."|^|"Third-Party Refund Payment - BANNER ONLY USE"|^|"PO-100030213"|^|"Approved"|^|"0"|^|"1058.02"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012224"|^|"2025-03-10-07:00"|^|"2025-03-10-07:00"|^|"1130 Administrative Clearing"|^|"Department of Veterans Affairs"|^|"03/06/2025 VETERANS AFFRS DMC 2,153.28 USD"|^|"Streamlining process of reconciling P card for Military refunds."|^|"Third-Party Refund Payment - BANNER ONLY USE"|^|"PO-100030213"|^|"Approved"|^|"0"|^|"2153.28"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012224"|^|"2025-03-10-07:00"|^|"2025-03-10-07:00"|^|"1130 Administrative Clearing"|^|"Department of Veterans Affairs"|^|"03/06/2025 VETERANS AFFRS DMC 1,023.39 USD"|^|"Streamlining process of reconciling P card for Military refunds."|^|"Third-Party Refund Payment - BANNER ONLY USE"|^|"PO-100030213"|^|"Approved"|^|"0"|^|"1023.39"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012224"|^|"2025-03-10-07:00"|^|"2025-03-10-07:00"|^|"1130 Administrative Clearing"|^|"Department of Veterans Affairs"|^|"03/06/2025 VETERANS AFFRS DMC 168.00 USD"|^|"Streamlining process of reconciling P card for Military refunds."|^|"Third-Party Refund Payment - BANNER ONLY USE"|^|"PO-100030213"|^|"Approved"|^|"0"|^|"168"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012224"|^|"2025-03-10-07:00"|^|"2025-03-10-07:00"|^|"1130 Administrative Clearing"|^|"Department of Veterans Affairs"|^|"03/06/2025 VETERANS AFFRS DMC 471.85 USD"|^|"Streamlining process of reconciling P card for Military refunds."|^|"Third-Party Refund Payment - BANNER ONLY USE"|^|"PO-100030213"|^|"Approved"|^|"0"|^|"471.85"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012224"|^|"2025-03-10-07:00"|^|"2025-03-10-07:00"|^|"1130 Administrative Clearing"|^|"Department of Veterans Affairs"|^|"03/06/2025 VETERANS AFFRS DMC 4,059.45 USD"|^|"Streamlining process of reconciling P card for Military refunds."|^|"Third-Party Refund Payment - BANNER ONLY USE"|^|"PO-100030213"|^|"Approved"|^|"0"|^|"4059.45"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012224"|^|"2025-03-10-07:00"|^|"2025-03-10-07:00"|^|"1130 Administrative Clearing"|^|"Department of Veterans Affairs"|^|"03/06/2025 VETERANS AFFRS DMC 960.77 USD"|^|"Streamlining process of reconciling P card for Military refunds."|^|"Third-Party Refund Payment - BANNER ONLY USE"|^|"PO-100030213"|^|"Approved"|^|"0"|^|"960.77"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012224"|^|"2025-03-10-07:00"|^|"2025-03-10-07:00"|^|"1130 Administrative Clearing"|^|"Department of Veterans Affairs"|^|"03/06/2025 VETERANS AFFRS DMC 2,495.75 USD"|^|"Streamlining process of reconciling P card for Military refunds."|^|"Third-Party Refund Payment - BANNER ONLY USE"|^|"PO-100030213"|^|"Approved"|^|"0"|^|"2495.75"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012224"|^|"2025-03-10-07:00"|^|"2025-03-10-07:00"|^|"1130 Administrative Clearing"|^|"Department of Veterans Affairs"|^|"03/06/2025 VETERANS AFFRS DMC 1,915.05 USD"|^|"Streamlining process of reconciling P card for Military refunds."|^|"Third-Party Refund Payment - BANNER ONLY USE"|^|"PO-100030213"|^|"Approved"|^|"0"|^|"1915.05"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012224"|^|"2025-03-10-07:00"|^|"2025-03-10-07:00"|^|"1130 Administrative Clearing"|^|"Department of Veterans Affairs"|^|"03/06/2025 VETERANS AFFRS DMC 1,053.97 USD"|^|"Streamlining process of reconciling P card for Military refunds."|^|"Third-Party Refund Payment - BANNER ONLY USE"|^|"PO-100030213"|^|"Approved"|^|"0"|^|"1053.97"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012224"|^|"2025-03-10-07:00"|^|"2025-03-10-07:00"|^|"1130 Administrative Clearing"|^|"Department of Veterans Affairs"|^|"03/06/2025 VETERANS AFFRS DMC 933.08 USD"|^|"Streamlining process of reconciling P card for Military refunds."|^|"Third-Party Refund Payment - BANNER ONLY USE"|^|"PO-100030213"|^|"Approved"|^|"0"|^|"933.08"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012224"|^|"2025-03-10-07:00"|^|"2025-03-10-07:00"|^|"1130 Administrative Clearing"|^|"Department of Veterans Affairs"|^|"03/06/2025 VETERANS AFFRS DMC 2,722.85 USD"|^|"Streamlining process of reconciling P card for Military refunds."|^|"Third-Party Refund Payment - BANNER ONLY USE"|^|"PO-100030213"|^|"Approved"|^|"0"|^|"2722.85"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012224"|^|"2025-03-10-07:00"|^|"2025-03-10-07:00"|^|"1130 Administrative Clearing"|^|"Department of Veterans Affairs"|^|"03/06/2025 VETERANS AFFRS DMC 330.00 USD"|^|"Streamlining process of reconciling P card for Military refunds."|^|"Third-Party Refund Payment - BANNER ONLY USE"|^|"PO-100030213"|^|"Approved"|^|"0"|^|"330"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012224"|^|"2025-03-10-07:00"|^|"2025-03-10-07:00"|^|"1130 Administrative Clearing"|^|"Department of Veterans Affairs"|^|"03/06/2025 VETERANS AFFRS DMC 999.92 USD"|^|"Streamlining process of reconciling P card for Military refunds."|^|"Third-Party Refund Payment - BANNER ONLY USE"|^|"PO-100030213"|^|"Approved"|^|"0"|^|"999.92"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012224"|^|"2025-03-10-07:00"|^|"2025-03-10-07:00"|^|"1130 Administrative Clearing"|^|"Department of Veterans Affairs"|^|"03/06/2025 VETERANS AFFRS DMC 1,082.08 USD"|^|"Streamlining process of reconciling P card for Military refunds."|^|"Third-Party Refund Payment - BANNER ONLY USE"|^|"PO-100030213"|^|"Approved"|^|"0"|^|"1082.08"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012224"|^|"2025-03-10-07:00"|^|"2025-03-10-07:00"|^|"1130 Administrative Clearing"|^|"Department of Veterans Affairs"|^|"03/06/2025 VETERANS AFFRS DMC 1,106.68 USD"|^|"Streamlining process of reconciling P card for Military refunds."|^|"Third-Party Refund Payment - BANNER ONLY USE"|^|"PO-100030213"|^|"Approved"|^|"0"|^|"1106.68"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012224"|^|"2025-03-10-07:00"|^|"2025-03-10-07:00"|^|"1130 Administrative Clearing"|^|"Department of Veterans Affairs"|^|"03/06/2025 VETERANS AFFRS DMC 1,180.11 USD"|^|"Streamlining process of reconciling P card for Military refunds."|^|"Third-Party Refund Payment - BANNER ONLY USE"|^|"PO-100030213"|^|"Approved"|^|"0"|^|"1180.11"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012224"|^|"2025-03-10-07:00"|^|"2025-03-10-07:00"|^|"1130 Administrative Clearing"|^|"Department of Veterans Affairs"|^|"03/06/2025 VETERANS AFFRS DMC 1,076.83 USD"|^|"Streamlining process of reconciling P card for Military refunds."|^|"Third-Party Refund Payment - BANNER ONLY USE"|^|"PO-100030213"|^|"Approved"|^|"0"|^|"1076.83"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012224"|^|"2025-03-10-07:00"|^|"2025-03-10-07:00"|^|"1130 Administrative Clearing"|^|"Department of Veterans Affairs"|^|"03/06/2025 VETERANS AFFRS DMC 1,076.83 USD"|^|"Streamlining process of reconciling P card for Military refunds."|^|"Third-Party Refund Payment - BANNER ONLY USE"|^|"PO-100030213"|^|"Approved"|^|"0"|^|"1076.83"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012224"|^|"2025-03-10-07:00"|^|"2025-03-10-07:00"|^|"1130 Administrative Clearing"|^|"Department of Veterans Affairs"|^|"03/06/2025 VETERANS AFFRS DMC 219.72 USD"|^|"Streamlining process of reconciling P card for Military refunds."|^|"Third-Party Refund Payment - BANNER ONLY USE"|^|"PO-100030213"|^|"Approved"|^|"0"|^|"219.72"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012224"|^|"2025-03-10-07:00"|^|"2025-03-10-07:00"|^|"1130 Administrative Clearing"|^|"Department of Veterans Affairs"|^|"03/06/2025 VETERANS AFFRS DMC 1,107.83 USD"|^|"Streamlining process of reconciling P card for Military refunds."|^|"Third-Party Refund Payment - BANNER ONLY USE"|^|"PO-100030213"|^|"Approved"|^|"0"|^|"1107.83"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012224"|^|"2025-03-10-07:00"|^|"2025-03-10-07:00"|^|"1130 Administrative Clearing"|^|"Department of Veterans Affairs"|^|"03/06/2025 VETERANS AFFRS DMC 256.39 USD"|^|"Streamlining process of reconciling P card for Military refunds."|^|"Third-Party Refund Payment - BANNER ONLY USE"|^|"PO-100030213"|^|"Approved"|^|"0"|^|"256.39"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012224"|^|"2025-03-10-07:00"|^|"2025-03-10-07:00"|^|"1130 Administrative Clearing"|^|"Department of Veterans Affairs"|^|"03/06/2025 VETERANS AFFRS DMC 722.50 USD"|^|"Streamlining process of reconciling P card for Military refunds."|^|"Third-Party Refund Payment - BANNER ONLY USE"|^|"PO-100030213"|^|"Approved"|^|"0"|^|"722.5"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012224"|^|"2025-03-10-07:00"|^|"2025-03-10-07:00"|^|"1130 Administrative Clearing"|^|"Department of Veterans Affairs"|^|"03/06/2025 VETERANS AFFRS DMC 495.42 USD"|^|"Streamlining process of reconciling P card for Military refunds."|^|"Third-Party Refund Payment - BANNER ONLY USE"|^|"PO-100030213"|^|"Approved"|^|"0"|^|"495.42"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012224"|^|"2025-03-10-07:00"|^|"2025-03-10-07:00"|^|"1130 Administrative Clearing"|^|"Department of Veterans Affairs"|^|"03/06/2025 VETERANS AFFRS DMC 635.44 USD"|^|"Streamlining process of reconciling P card for Military refunds."|^|"Third-Party Refund Payment - BANNER ONLY USE"|^|"PO-100030213"|^|"Approved"|^|"0"|^|"635.44"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012224"|^|"2025-03-10-07:00"|^|"2025-03-10-07:00"|^|"1130 Administrative Clearing"|^|"Department of Veterans Affairs"|^|"03/06/2025 VETERANS AFFRS DMC 128.19 USD"|^|"Streamlining process of reconciling P card for Military refunds."|^|"Third-Party Refund Payment - BANNER ONLY USE"|^|"PO-100030213"|^|"Approved"|^|"0"|^|"128.19"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012224"|^|"2025-03-10-07:00"|^|"2025-03-10-07:00"|^|"1130 Administrative Clearing"|^|"Department of Veterans Affairs"|^|"03/06/2025 VETERANS AFFRS DMC 1,176.54 USD"|^|"Streamlining process of reconciling P card for Military refunds."|^|"Third-Party Refund Payment - BANNER ONLY USE"|^|"PO-100030213"|^|"Approved"|^|"0"|^|"1176.54"|^|""
