Supplier ID|^|Default Payment Terms|^|Address_Country|^|Address_State|^|Address_City|^|Address_Postal|^|Contract Number|^|Contract_Status|^|Reference ID|^|Payment_Date|^|Quantity|^|Unit of Measure|^|Purchase Order Line|^|Purchase Order Type|^|Company|^|Reference ID Company|^|Spend Type|^|CC HRCY|^|Cost Center|^|Supplier|^|PO No.|^|PO_Created_Date|^|Inv Status|^|Approver|^|Approval Date|^|Acctg Date|^|Inv No.|^|Supplier Inv No.|^|Inv Date|^|Line Description|^|Line Memo|^|Spend Category|^|Inv Line Amt|^|Tax|^|Freight|^|Other Charges|^|Line Split|^|Split CC HRCY|^|Split CC|^|Split Amt|^|Split Tax|^|Split Freight|^|Split Other Charges|^|Worktags|^|Total Inv Amt|^|Pmt Status
"SU-1012287"|^|""|^|"United States of America"|^|"SC"|^|"Spartanburg"|^|"29307"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-556447"|^|"2025-07-10-07:00"|^|"0"|^|""|^|"PO-100038256 - Line 1"|^|""|^|"Western Governors University"|^|"WGU"|^|"Managed"|^|"Academics"|^|"1420 Program Development - School of Education"|^|"Scott W. Faust"|^|"PO-100038256"|^|"2025-07-07T08:02:50.319-07:00"|^|"Approved"|^|""|^|"2025-07-09T08:39:52.373-07:00"|^|"2025-07-01-07:00"|^|"SI-1151210"|^|"TC-CCC-062625-SF"|^|"2025-06-26-07:00"|^|"INV# TC-CCC-062625-SF; PJ00167 SME-TC- CCC-Advanced Zoology and Botany"|^|""|^|"Independent Contractor"|^|"1150"|^|"0"|^|"0"|^|"0"|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|"1150"|^|"Paid"
"SU-1013628"|^|""|^|"United States of America"|^|"FL"|^|"Fernandina Beach"|^|"32034"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-556448"|^|"2025-07-10-07:00"|^|"0"|^|""|^|"PO-100038281 - Line 1"|^|""|^|"Western Governors University"|^|"WGU"|^|"Managed"|^|"Academics"|^|"1418 Program Development - Leavitt School of Health"|^|"Angela Candidi Larson"|^|"PO-100038281"|^|"2025-07-07T12:08:01.396-07:00"|^|"Approved"|^|""|^|"2025-07-09T08:41:06.990-07:00"|^|"2025-07-01-07:00"|^|"SI-1151211"|^|"SME0000003649"|^|"2025-06-28-07:00"|^|"INV# SME0000003649; PJ01276 SME-LSH-PreLicensure-DES-12/03/24"|^|""|^|"Independent Contractor"|^|"3840"|^|"0"|^|"0"|^|"0"|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|"3840"|^|"Paid"
"SU-1015148"|^|""|^|"United States of America"|^|"IL"|^|"ELMHURST"|^|"60126"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-556449"|^|"2025-07-10-07:00"|^|"0"|^|""|^|"PO-100038299 - Line 1"|^|""|^|"Western Governors University"|^|"WGU"|^|"Managed"|^|"Academics"|^|"1419 Program Development - School of Technology"|^|"Donna Becerra"|^|"PO-100038299"|^|"2025-07-08T08:12:06.350-07:00"|^|"Approved"|^|""|^|"2025-07-09T08:52:56.957-07:00"|^|"2025-07-01-07:00"|^|"SI-1151212"|^|"IT-E023-07012025-DB"|^|"2025-07-01-07:00"|^|"INV# IT-E023-07012025-DB; PJ00927 SME-IT-E023-Fact Check-04/14/25"|^|""|^|"Independent Contractor"|^|"2025"|^|"0"|^|"0"|^|"0"|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|"2025"|^|"Paid"
"SU-1015675"|^|""|^|"United States of America"|^|"GA"|^|"Suwanee"|^|"30024"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-556450"|^|"2025-07-10-07:00"|^|"0"|^|""|^|"PO-100038294 - Line 1"|^|""|^|"Western Governors University"|^|"WGU"|^|"Managed"|^|"Academics"|^|"1418 Program Development - Leavitt School of Health"|^|"HT Strategy Group, Inc"|^|"PO-100038294"|^|"2025-07-07T18:51:39.234-07:00"|^|"Approved"|^|""|^|"2025-07-09T08:32:40.784-07:00"|^|"2025-07-01-07:00"|^|"SI-1151213"|^|"D909_Dev_SM_Pmt1"|^|"2025-05-09-07:00"|^|"INV# D909_Dev_SM_Pmt1; PJ01118 SME-HP-D909.1-DEV-03/31/25"|^|""|^|"Independent Contractor"|^|"3125"|^|"0"|^|"0"|^|"0"|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|"3125"|^|"Paid"
"SU-1012526"|^|""|^|"United States of America"|^|"PA"|^|"Beaver"|^|"15009"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-556451"|^|"2025-07-10-07:00"|^|"0"|^|""|^|"PO-100038305 - Line 1"|^|""|^|"Western Governors University"|^|"WGU"|^|"Managed"|^|"Academics"|^|"1419 Program Development - School of Technology"|^|"Jennifer L Sayre"|^|"PO-100038305"|^|"2025-07-08T08:54:42.883-07:00"|^|"Approved"|^|""|^|"2025-07-09T08:52:24.682-07:00"|^|"2025-07-01-07:00"|^|"SI-1151214"|^|"IT-E024-07012025-JS"|^|"2025-07-01-07:00"|^|"INV# IT-E024-07012025-JS; PJ00927 SME-IT-E024.1-Fact Check-05/16/25"|^|""|^|"Independent Contractor"|^|"2025"|^|"0"|^|"0"|^|"0"|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|"2025"|^|"Paid"
"SU-1015262"|^|""|^|"United States of America"|^|"TX"|^|"El Paso"|^|"79904"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-556452"|^|"2025-07-10-07:00"|^|"0"|^|""|^|"PO-100038301 - Line 1"|^|""|^|"Western Governors University"|^|"WGU"|^|"Managed"|^|"Academics"|^|"1419 Program Development - School of Technology"|^|"Diana Lizeth Ramirez"|^|"PO-100038301"|^|"2025-07-08T08:12:06.350-07:00"|^|"Approved"|^|""|^|"2025-07-09T08:50:17.792-07:00"|^|"2025-07-01-07:00"|^|"SI-1151215"|^|"IT-E025-07012025-DR"|^|"2025-07-01-07:00"|^|"INV# IT-E025-07012025-DR; PJ01104 SME-IT-E025.1-Panel Review-05/15/25"|^|""|^|"Independent Contractor"|^|"1500"|^|"0"|^|"0"|^|"0"|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|"1500"|^|"Paid"
"SU-1015771"|^|""|^|"United States of America"|^|"IL"|^|"Poplar Grove"|^|"61065"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-556453"|^|"2025-07-10-07:00"|^|"0"|^|""|^|"PO-100038279 - Line 1"|^|""|^|"Western Governors University"|^|"WGU"|^|"Managed"|^|"Academics"|^|"1418 Program Development - Leavitt School of Health"|^|"Karen Black-Vetter"|^|"PO-100038279"|^|"2025-07-07T12:08:01.396-07:00"|^|"Approved"|^|""|^|"2025-07-09T08:49:36.016-07:00"|^|"2025-07-01-07:00"|^|"SI-1151216"|^|"063025-D222-KBV"|^|"2025-06-30-07:00"|^|"INV# 063025-D222-KBV; PJ00165 SME-HE-D222.3-CCC-06/19/25"|^|""|^|"Independent Contractor"|^|"150"|^|"0"|^|"0"|^|"0"|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|"150"|^|"Paid"
"SU-1015826"|^|""|^|"United States of America"|^|"NC"|^|"beulaville"|^|"28513"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-556454"|^|"2025-07-24-07:00"|^|"0"|^|""|^|"PO-100038280 - Line 1"|^|""|^|"Western Governors University"|^|"WGU"|^|"Managed"|^|"Academics"|^|"1418 Program Development - Leavitt School of Health"|^|"Nancy Mimm"|^|"PO-100038280"|^|"2025-07-07T12:08:01.396-07:00"|^|"Approved"|^|""|^|"2025-07-09T08:49:13.575-07:00"|^|"2025-07-01-07:00"|^|"SI-1151217"|^|"063025-D222-NM"|^|"2025-06-30-07:00"|^|"INV# 063025-D222-NM; PJ00165 SME-HE-D222.3-CCC-06/19/25"|^|""|^|"Independent Contractor"|^|"150"|^|"0"|^|"0"|^|"0"|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|"150"|^|"Paid"
"SU-1011020"|^|""|^|"United States of America"|^|"NC"|^|"Davidson"|^|"28036"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-556456"|^|"2025-07-10-07:00"|^|"0"|^|""|^|"PO-100038308 - Line 1"|^|""|^|"Western Governors University"|^|"WGU"|^|"Managed"|^|"Academics"|^|"1419 Program Development - School of Technology"|^|"Emilie D. Van Poucke"|^|"PO-100038308"|^|"2025-07-08T08:57:51.190-07:00"|^|"Approved"|^|""|^|"2025-07-09T08:33:09.016-07:00"|^|"2025-07-01-07:00"|^|"SI-1151218"|^|"IT052325MB-JUN1"|^|"2025-06-20-07:00"|^|"INV# IT052325MB-JUN1; PJ00927 SME-IT-E020.1-Development-102124"|^|""|^|"Independent Contractor"|^|"375"|^|"0"|^|"0"|^|"0"|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|"375"|^|"Paid"
"SU-1011020"|^|""|^|"United States of America"|^|"NC"|^|"Davidson"|^|"28036"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-556457"|^|"2025-07-10-07:00"|^|"0"|^|""|^|"PO-100038300 - Line 1"|^|""|^|"Western Governors University"|^|"WGU"|^|"Managed"|^|"Academics"|^|"1419 Program Development - School of Technology"|^|"Emilie D. Van Poucke"|^|"PO-100038300"|^|"2025-07-08T08:12:06.350-07:00"|^|"Approved"|^|""|^|"2025-07-09T08:55:03.540-07:00"|^|"2025-07-03-07:00"|^|"SI-1151219"|^|"IT052325MB-JUL1"|^|"2025-07-03-07:00"|^|"INV# IT052325MB-JUL1; PJ00927 SME-IT-E020.1-Development-102124"|^|""|^|"Independent Contractor"|^|"487.5"|^|"0"|^|"0"|^|"0"|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|"487.5"|^|"Paid"
"SU-1015336"|^|""|^|"United States of America"|^|"TX"|^|"San Antonio"|^|"78209"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-556458"|^|"2025-07-10-07:00"|^|"0"|^|""|^|"PO-100038298 - Line 1"|^|""|^|"Western Governors University"|^|"WGU"|^|"Managed"|^|"Academics"|^|"1419 Program Development - School of Technology"|^|"Donna Mendoza"|^|"PO-100038298"|^|"2025-07-08T08:12:06.350-07:00"|^|"Approved"|^|""|^|"2025-07-09T08:49:58.250-07:00"|^|"2025-07-01-07:00"|^|"SI-1151220"|^|"IT-E025-07012025-DM"|^|"2025-07-01-07:00"|^|"INV# IT-E025-07012025-DM; PJ01104 SME-IT-E025.1-Panel Review-05/15/25"|^|""|^|"Independent Contractor"|^|"1500"|^|"0"|^|"0"|^|"0"|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|"1500"|^|"Paid"
"SU-1011635"|^|""|^|"United States of America"|^|"TX"|^|"Austin"|^|"78758"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-556459"|^|"2025-07-10-07:00"|^|"0"|^|""|^|"PO-100038261 - Line 1"|^|""|^|"Western Governors University"|^|"WGU"|^|"Managed"|^|"Academics"|^|"1417 Program Development - General Ed"|^|"Tyler Gaudin"|^|"PO-100038261"|^|"2025-07-07T08:58:55.906-07:00"|^|"Approved"|^|""|^|"2025-07-09T08:48:00.442-07:00"|^|"2025-07-01-07:00"|^|"SI-1151221"|^|"WGU63025TG"|^|"2025-06-30-07:00"|^|"INV# WGU63025TG; PJ01316 SME-GE-C955.4-Beta-05/07/25"|^|""|^|"Independent Contractor"|^|"400"|^|"0"|^|"0"|^|"0"|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|"400"|^|"Paid"
"SU-1015689"|^|""|^|"United States of America"|^|"TX"|^|"Maypearl"|^|"76064"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-556460"|^|"2025-07-10-07:00"|^|"0"|^|""|^|"PO-100038255 - Line 1"|^|""|^|"Western Governors University"|^|"WGU"|^|"Managed"|^|"Academics"|^|"1420 Program Development - School of Education"|^|"Ashton Barrera"|^|"PO-100038255"|^|"2025-07-07T08:02:50.319-07:00"|^|"Approved"|^|""|^|"2025-07-09T08:35:59.163-07:00"|^|"2025-07-01-07:00"|^|"SI-1151222"|^|"TC-CCC-062625-AB"|^|"2025-06-26-07:00"|^|"INV# TC-CCC-062625-AB; PJ00167 SME-TC- CCC-Advanced Zoology and Botany"|^|""|^|"Independent Contractor"|^|"1150"|^|"0"|^|"0"|^|"0"|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|"1150"|^|"Paid"
"SU-1012152"|^|""|^|"United States of America"|^|"GA"|^|"Lawrenceville"|^|"30044"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-556461"|^|"2025-07-10-07:00"|^|"0"|^|""|^|"PO-100038309 - Line 1"|^|""|^|"Western Governors University"|^|"WGU"|^|"Managed"|^|"Academics"|^|"1419 Program Development - School of Technology"|^|"Veronica Johnson"|^|"PO-100038309"|^|"2025-07-08T08:58:20.908-07:00"|^|"Approved"|^|""|^|"2025-07-09T08:33:36.314-07:00"|^|"2025-07-01-07:00"|^|"SI-1151223"|^|"IT-E009-06232025-VJ"|^|"2025-06-23-07:00"|^|"INV# IT-E009-06232025-VJ; PJ00926 SME-IT-E009.1-Development-05/02/25"|^|""|^|"Independent Contractor"|^|"1200"|^|"0"|^|"0"|^|"0"|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|"1200"|^|"Paid"
"SU-1015688"|^|""|^|"United States of America"|^|"MA"|^|"Southwick"|^|"01077"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-556462"|^|"2025-07-10-07:00"|^|"0"|^|""|^|"PO-100038278 - Line 1"|^|""|^|"Western Governors University"|^|"WGU"|^|"Managed"|^|"Academics"|^|"1418 Program Development - Leavitt School of Health"|^|"Catherine E. Johnson"|^|"PO-100038278"|^|"2025-07-07T12:08:01.396-07:00"|^|"Approved"|^|""|^|"2025-07-09T08:42:14.982-07:00"|^|"2025-07-01-07:00"|^|"SI-1151224"|^|"063025-D222-CJ"|^|"2025-06-30-07:00"|^|"INV# 063025-D222-CJ; PJ00165 SME-HE-D222.3-CCC-06/19/25"|^|""|^|"Independent Contractor"|^|"150"|^|"0"|^|"0"|^|"0"|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|"150"|^|"Paid"
"SU-1010916"|^|""|^|"United States of America"|^|"NV"|^|"Las Vegas"|^|"89178"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-556463"|^|"2025-07-10-07:00"|^|"0"|^|""|^|"PO-100038204 - Line 1"|^|""|^|"Western Governors University"|^|"WGU"|^|"Managed"|^|"Academics"|^|"1416 Program Development - School of Business"|^|"Patricia Cherry"|^|"PO-100038204"|^|"2025-07-02T07:26:21.149-07:00"|^|"Approved"|^|""|^|"2025-07-09T08:41:25.341-07:00"|^|"2025-07-01-07:00"|^|"SI-1151225"|^|"BC060225PC-2"|^|"2025-06-29-07:00"|^|"INV# BC060225PC-2; PJ01361 SME-BC-C237.4-DEV-041525"|^|""|^|"Independent Contractor"|^|"2380"|^|"0"|^|"0"|^|"0"|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|"2380"|^|"Paid"
"SU-1012734"|^|""|^|"United States of America"|^|"AZ"|^|"Glendale"|^|"85308"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-556464"|^|"2025-07-10-07:00"|^|"0"|^|""|^|"PO-100038254 - Line 1"|^|""|^|"Western Governors University"|^|"WGU"|^|"Managed"|^|"Academics"|^|"1420 Program Development - School of Education"|^|"Jennifer Fay Petersen"|^|"PO-100038254"|^|"2025-07-07T08:02:50.319-07:00"|^|"Approved"|^|""|^|"2025-07-09T08:34:41.216-07:00"|^|"2025-07-01-07:00"|^|"SI-1151226"|^|"TC-CCC-062625-JP"|^|"2025-06-26-07:00"|^|"INV# TC-CCC-062625-JP; PJ00167 SME-TC- CCC-Advanced Zoology and Botany"|^|""|^|"Independent Contractor"|^|"1150"|^|"0"|^|"0"|^|"0"|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|"1150"|^|"Paid"
"SU-1001810"|^|""|^|"United States of America"|^|"AZ"|^|"Phoenix"|^|"85016"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-556465"|^|"2025-07-10-07:00"|^|"0"|^|""|^|"PO-100032778 - Line 1"|^|""|^|"Western Governors University"|^|"WGU"|^|"Managed"|^|"All Cost Centers"|^|"1328 Office of Enrollment Management"|^|"Educate U Services"|^|"PO-100032778"|^|"2024-10-16T07:42:41.601-07:00"|^|"Approved"|^|"McKenzie Smartt (436204)"|^|"2025-07-09T08:57:43.684-07:00"|^|"2025-07-01-07:00"|^|"SI-1151137"|^|"WGU132"|^|"2025-06-10-07:00"|^|"EducateU Call Services June 1 - 15"|^|""|^|"Other External Service Providers"|^|"187500"|^|"0"|^|"0"|^|"0"|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|"187500"|^|"Paid"
"SU-1001810"|^|""|^|"United States of America"|^|"AZ"|^|"Phoenix"|^|"85016"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-556466"|^|"2025-07-10-07:00"|^|"0"|^|""|^|"PO-100032778 - Line 1"|^|""|^|"Western Governors University"|^|"WGU"|^|"Managed"|^|"All Cost Centers"|^|"1328 Office of Enrollment Management"|^|"Educate U Services"|^|"PO-100032778"|^|"2024-10-16T07:42:41.601-07:00"|^|"Approved"|^|"McKenzie Smartt (436204)"|^|"2025-07-09T08:57:55.232-07:00"|^|"2025-07-01-07:00"|^|"SI-1151139"|^|"WGU133"|^|"2025-06-20-07:00"|^|"EducateU Call Services June 15 - 30"|^|""|^|"Other External Service Providers"|^|"187500"|^|"0"|^|"0"|^|"0"|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|"187500"|^|"Paid"
"SU-1001810"|^|""|^|"United States of America"|^|"AZ"|^|"Phoenix"|^|"85016"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-556467"|^|"2025-07-10-07:00"|^|"0"|^|""|^|"PO-100032778 - Line 1"|^|""|^|"Western Governors University"|^|"WGU"|^|"Managed"|^|"All Cost Centers"|^|"1328 Office of Enrollment Management"|^|"Educate U Services"|^|"PO-100032778"|^|"2024-10-16T07:42:41.601-07:00"|^|"Approved"|^|"McKenzie Smartt (436204)"|^|"2025-07-09T08:58:14.483-07:00"|^|"2025-07-09-07:00"|^|"SI-1151177"|^|"WGU134"|^|"2025-07-09-07:00"|^|"EducateU Call Services July 1 - 15"|^|""|^|"Other External Service Providers"|^|"187500"|^|"0"|^|"0"|^|"0"|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|""|^|"187500"|^|"Paid"
"SU-1000602"|^|"Net 30"|^|"United States of America"|^|"MA"|^|"Waltham"|^|"02452"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-556468"|^|"2025-07-10-07:00"|^|"0"|^|""|^|"PO-100030629 - Line 1"|^|""|^|"Western Governors University"|^|"WGU"|^|"Managed"|^|""|^|""|^|"MindEdge, Inc"|^|"PO-100030629"|^|"2024-07-30T23:35:53.206-07:00"|^|"Approved"|^|"Stephanie Quinn (170070)"|^|"2025-07-09T14:33:06.818-07:00"|^|"2025-07-01-07:00"|^|"SI-1151227"|^|"3164"|^|"2025-04-01-07:00"|^|"FY25 Site License Fee (equal monthly payments)"|^|""|^|"Learning Resources"|^|"150319.92"|^|"0"|^|"0"|^|"0"|^|"1"|^|"Academics"|^|"1416 Program Development - School of Business"|^|"9124.42"|^|"0"|^|"0"|^|"0"|^|"Cost Center: 1416 Program Development - School of Business"|^|"150319.92"|^|"Paid"
"SU-1000602"|^|"Net 30"|^|"United States of America"|^|"MA"|^|"Waltham"|^|"02452"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-556468"|^|"2025-07-10-07:00"|^|"0"|^|""|^|"PO-100030629 - Line 1"|^|""|^|"Western Governors University"|^|"WGU"|^|"Managed"|^|""|^|""|^|"MindEdge, Inc"|^|"PO-100030629"|^|"2024-07-30T23:35:53.206-07:00"|^|"Approved"|^|"Stephanie Quinn (170070)"|^|"2025-07-09T14:33:06.818-07:00"|^|"2025-07-01-07:00"|^|"SI-1151227"|^|"3164"|^|"2025-04-01-07:00"|^|"FY25 Site License Fee (equal monthly payments)"|^|""|^|"Learning Resources"|^|"150319.92"|^|"0"|^|"0"|^|"0"|^|"1"|^|"Academics"|^|"1417 Program Development - General Ed"|^|"129425.45"|^|"0"|^|"0"|^|"0"|^|"Location: Home Office"|^|"150319.92"|^|"Paid"
"SU-1000602"|^|"Net 30"|^|"United States of America"|^|"MA"|^|"Waltham"|^|"02452"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-556468"|^|"2025-07-10-07:00"|^|"0"|^|""|^|"PO-100030629 - Line 1"|^|""|^|"Western Governors University"|^|"WGU"|^|"Managed"|^|""|^|""|^|"MindEdge, Inc"|^|"PO-100030629"|^|"2024-07-30T23:35:53.206-07:00"|^|"Approved"|^|"Stephanie Quinn (170070)"|^|"2025-07-09T14:33:06.818-07:00"|^|"2025-07-01-07:00"|^|"SI-1151227"|^|"3164"|^|"2025-04-01-07:00"|^|"FY25 Site License Fee (equal monthly payments)"|^|""|^|"Learning Resources"|^|"150319.92"|^|"0"|^|"0"|^|"0"|^|"1"|^|"Academics"|^|"1416 Program Development - School of Business"|^|"210.45"|^|"0"|^|"0"|^|"0"|^|"Cost Center: 1416 Program Development - School of Business"|^|"150319.92"|^|"Paid"
"SU-1000602"|^|"Net 30"|^|"United States of America"|^|"MA"|^|"Waltham"|^|"02452"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-556468"|^|"2025-07-10-07:00"|^|"0"|^|""|^|"PO-100030629 - Line 1"|^|""|^|"Western Governors University"|^|"WGU"|^|"Managed"|^|""|^|""|^|"MindEdge, Inc"|^|"PO-100030629"|^|"2024-07-30T23:35:53.206-07:00"|^|"Approved"|^|"Stephanie Quinn (170070)"|^|"2025-07-09T14:33:06.818-07:00"|^|"2025-07-01-07:00"|^|"SI-1151227"|^|"3164"|^|"2025-04-01-07:00"|^|"FY25 Site License Fee (equal monthly payments)"|^|""|^|"Learning Resources"|^|"150319.92"|^|"0"|^|"0"|^|"0"|^|"1"|^|"Academics"|^|"1416 Program Development - School of Business"|^|"435.93"|^|"0"|^|"0"|^|"0"|^|"Cost Center: 1416 Program Development - School of Business"|^|"150319.92"|^|"Paid"
"SU-1000602"|^|"Net 30"|^|"United States of America"|^|"MA"|^|"Waltham"|^|"02452"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-556468"|^|"2025-07-10-07:00"|^|"0"|^|""|^|"PO-100030629 - Line 1"|^|""|^|"Western Governors University"|^|"WGU"|^|"Managed"|^|""|^|""|^|"MindEdge, Inc"|^|"PO-100030629"|^|"2024-07-30T23:35:53.206-07:00"|^|"Approved"|^|"Stephanie Quinn (170070)"|^|"2025-07-09T14:33:06.818-07:00"|^|"2025-07-01-07:00"|^|"SI-1151227"|^|"3164"|^|"2025-04-01-07:00"|^|"FY25 Site License Fee (equal monthly payments)"|^|""|^|"Learning Resources"|^|"150319.92"|^|"0"|^|"0"|^|"0"|^|"1"|^|"Academics"|^|"1416 Program Development - School of Business"|^|"661.4"|^|"0"|^|"0"|^|"0"|^|"Cost Center: 1416 Program Development - School of Business"|^|"150319.92"|^|"Paid"
"SU-1000602"|^|"Net 30"|^|"United States of America"|^|"MA"|^|"Waltham"|^|"02452"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-556468"|^|"2025-07-10-07:00"|^|"0"|^|""|^|"PO-100030629 - Line 1"|^|""|^|"Western Governors University"|^|"WGU"|^|"Managed"|^|""|^|""|^|"MindEdge, Inc"|^|"PO-100030629"|^|"2024-07-30T23:35:53.206-07:00"|^|"Approved"|^|"Stephanie Quinn (170070)"|^|"2025-07-09T14:33:06.818-07:00"|^|"2025-07-01-07:00"|^|"SI-1151227"|^|"3164"|^|"2025-04-01-07:00"|^|"FY25 Site License Fee (equal monthly payments)"|^|""|^|"Learning Resources"|^|"150319.92"|^|"0"|^|"0"|^|"0"|^|"1"|^|"Academics"|^|"1416 Program Development - School of Business"|^|"2104.48"|^|"0"|^|"0"|^|"0"|^|"Cost Center: 1416 Program Development - School of Business"|^|"150319.92"|^|"Paid"
"SU-1000602"|^|"Net 30"|^|"United States of America"|^|"MA"|^|"Waltham"|^|"02452"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-556468"|^|"2025-07-10-07:00"|^|"0"|^|""|^|"PO-100030629 - Line 1"|^|""|^|"Western Governors University"|^|"WGU"|^|"Managed"|^|""|^|""|^|"MindEdge, Inc"|^|"PO-100030629"|^|"2024-07-30T23:35:53.206-07:00"|^|"Approved"|^|"Stephanie Quinn (170070)"|^|"2025-07-09T14:33:06.818-07:00"|^|"2025-07-01-07:00"|^|"SI-1151227"|^|"3164"|^|"2025-04-01-07:00"|^|"FY25 Site License Fee (equal monthly payments)"|^|""|^|"Learning Resources"|^|"150319.92"|^|"0"|^|"0"|^|"0"|^|"1"|^|"Academics"|^|"1416 Program Development - School of Business"|^|"3577.62"|^|"0"|^|"0"|^|"0"|^|"Cost Center: 1416 Program Development - School of Business"|^|"150319.92"|^|"Paid"
"SU-1000602"|^|"Net 30"|^|"United States of America"|^|"MA"|^|"Waltham"|^|"02452"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-556468"|^|"2025-07-10-07:00"|^|"0"|^|""|^|"PO-100030629 - Line 1"|^|""|^|"Western Governors University"|^|"WGU"|^|"Managed"|^|""|^|""|^|"MindEdge, Inc"|^|"PO-100030629"|^|"2024-07-30T23:35:53.206-07:00"|^|"Approved"|^|"Stephanie Quinn (170070)"|^|"2025-07-09T14:33:06.818-07:00"|^|"2025-07-01-07:00"|^|"SI-1151227"|^|"3164"|^|"2025-04-01-07:00"|^|"FY25 Site License Fee (equal monthly payments)"|^|""|^|"Learning Resources"|^|"150319.92"|^|"0"|^|"0"|^|"0"|^|"1"|^|"Academics"|^|"1416 Program Development - School of Business"|^|"4780.17"|^|"0"|^|"0"|^|"0"|^|"Cost Center: 1416 Program Development - School of Business"|^|"150319.92"|^|"Paid"
"SU-1000602"|^|"Net 30"|^|"United States of America"|^|"MA"|^|"Waltham"|^|"02452"|^|""|^|""|^|"SUPPLIER_INVOICE_LINE-3-556470"|^|"2025-07-10-07:00"|^|"0"|^|""|^|"PO-100030629 - Line 1"|^|""|^|"Western Governors University"|^|"WGU"|^|"Managed"|^|""|^|""|^|"MindEdge, Inc"|^|"PO-100030629"|^|"2024-07-30T23:35:53.206-07:00"|^|"Approved"|^|"Stephanie Quinn (170070)"|^|"2025-07-09T14:33:22.169-07:00"|^|"2025-07-01-07:00"|^|"SI-1151228"|^|"3249"|^|"2025-05-01-07:00"|^|"FY25 Site License Fee (equal monthly payments)"|^|""|^|"Learning Resources"|^|"150319.92"|^|"0"|^|"0"|^|"0"|^|"1"|^|"Academics"|^|"1417 Program Development - General Ed"|^|"0"|^|"0"|^|"0"|^|"0"|^|"Location: Home Office"|^|"150319.92"|^|"Paid"
